"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_TNFAIP3orf_unt_24h1","fpool2_TNFAIP3orf_unt_24h2","fpool2_TNFAIP3orf_unt_24h3","fpool_TNFAIP3orf_unt_24h1","fpool_TNFAIP3orf_unt_24h2","fpool_TNFAIP3orf_unt_24h3"
"CAPN1",362.785567842321,370.108648802607,376.705964989443,333.652312106095,316.849740340762,339.003471394021,354.969714794249,356.561294012675,350.182815207006,341.278756641477,319.54993922342,326.291222788505
"CAPN10",12.2409017301895,13.2684889957788,13.1099115613655,10.6234467855241,10.2749060753158,10.4412896368013,13.7567567627929,13.2425217504366,12.4534577340882,10.2083965170202,10.4539377365513,10.532804055889
"CAPN10-AS1",2.56404514769088,2.78453751365269,3.26387839702045,2.70517477827669,2.7025143583513,2.53471307045107,2.91545479617566,2.65581392971037,2.81419213843176,2.82254081530278,2.58208074934844,2.97712930967476
"CAPN12",2.33875247781009,2.34840513199624,2.12152095806329,2.3670279309921,2.14060543235747,2.08825792736025,2.56629853316061,2.32688284667285,2.38022793016892,2.7106339107313,2.19127933863625,1.79487579319742
"CAPN15",108.258491988906,111.498920802707,113.637366189595,77.9005799431865,70.0914491257548,79.7138457099242,116.635649660177,113.115744666793,113.514516537117,70.4143111764741,80.2119895486784,80.2857615280521
"CAPN2",572.071729939198,596.562000816531,592.702184241152,488.960341173511,488.071417361455,484.475839147579,594.979729990794,584.498351924974,589.112987932084,482.853425024902,470.357412178608,491.516525595834
"CAPN3",3.86216005509923,4.26067788233604,4.02545002299189,5.07220270926879,6.12748305012325,5.42947061113666,4.57394704549714,4.26392144678271,4.33964208262841,6.51546866616147,4.8431460541833,5.38462737959225
"CAPN5",1.01918112565119,1.30839714496933,1.57754122522655,1.62028697657197,1.35125717917565,1.28175831403491,0.995095349592889,1.16953273968897,1.22299004146801,2.07649478482627,1.85630670088294,1.64440716382757
"CAPN6",0.34330311600882,0.184517546085419,0.326387839702045,2.46565409478344,2.02019637678736,2.05945436974149,0.244409384110534,0.28020055221715,0.23670774996155,1.65373536755625,2.27502249807457,2.0850652926964
"CAPN7",33.2038482514781,30.5795896830653,30.9524467984106,36.9989008737218,37.9422312885361,35.3275634194117,32.3144121420428,32.9905693653931,33.0733328418499,38.8316958863021,36.8190757663848,36.6928500477604
"CAPN8",0.718790899143467,0.738070184341675,0.707173652687764,1.95843382385656,1.28436325941448,1.58419566903192,1.04746878904515,1.02334114722785,0.92053013873936,1.61643306603243,1.702777575246,1.7518847562346
"CAPNS1",177.058582081549,181.380747801967,185.478956239568,182.824728765199,178.205402243759,185.898160871491,174.735251825881,174.942605645142,180.621163651216,183.800873708395,167.388618523978,173.81276244065
"CAPNS2",4.80624362412348,5.38455748121995,4.00731736523066,3.45191573269681,3.55875653129429,3.13958778044507,5.70870490029605,5.0314273072036,5.0760661936199,5.62021342958967,4.56400218938887,4.40658128868827
"CAPRIN1",306.440943927373,300.310693415205,304.70118101962,351.221858712923,347.38012531976,348.451038292975,296.870112628545,300.533366201951,303.696043200668,322.65247408058,339.215624498187,339.371245784441
"CAPRIN2",20.2441556221451,22.0917825631361,20.2723113770492,29.3060600979974,33.4870962324421,30.6757888639817,22.4682055250184,20.9663108854658,23.4472176767468,38.3218977654764,30.3848096828733,30.6311138360038
"CAPS",1.74870024716993,1.74452952662578,2.19405158910819,1.36667684110853,1.53856015450693,1.10893696832234,2.37426258850233,1.69338594600799,1.90681243024582,1.8775491766992,1.87026389412266,1.47244301597632
"CAPZA1",164.613844126229,156.739268238378,154.435846152351,193.152297059349,200.42756238842,185.264482603878,147.937508639476,155.718411236505,163.025887570741,171.727362115183,177.996085386166,180.895535780274
"CAPZA2",48.0624362412348,42.7409734023316,42.5936130811169,48.9326666924736,53.7158175682202,48.3899767995204,43.7492797557856,46.2452737485348,45.4741888537244,46.3543266936068,46.7426401598267,48.7840791935513
"CAPZB",122.087170630637,120.691249462235,117.789744816916,120.21120420967,119.40564677369,120.168442385476,118.678213798815,118.195902504817,121.023412383119,128.344785442975,119.962075895405,123.384276083272
"CARD10",190.13628515701,200.68799285145,206.657900504678,141.500366136629,131.459931114653,148.237509284959,198.861949600221,202.158607108321,193.206125690838,135.544129637073,144.387164064917,143.837261918329
"CARD11",49.0708891445107,50.2558698247195,50.7170437581455,29.8414592728647,28.1890977873574,29.6820661261344,49.5103580955339,47.3904412228135,46.6182763118719,31.8188631998229,29.6171640546886,32.0820613334987
"CARD14",1.21228912840615,1.54323765816896,1.26928604328573,1.52166081278064,1.99343880888289,1.54099033260377,1.37916723890944,1.23044590321444,1.05203444427355,2.49925420209629,1.95400705356098,1.69814596003109
"CARD16",1.26593024028252,1.32517146734074,1.41434730537553,1.49348190884025,1.32449961127118,1.23855297760677,1.30933598630643,1.41318539379084,1.55175080530349,1.35531695536565,1.52133406312962,1.51543405293914
"CARD19",8.20709011708586,8.37038686332946,8.30475725464092,7.04472598509554,7.06399792677964,7.18648762588115,8.60670188332096,9.53900140808818,8.65298330414999,7.34855340019357,7.95560014664115,8.05007167128662
"CARD6",7.60630966407042,8.10199770538703,6.87227729150417,6.1570905109735,5.73949831550846,5.55908662042109,7.29736589701452,6.517708497225,7.65355058209011,4.67522179098609,5.12228991897772,4.39583352944756
"CARD8",5.0637209611301,5.46842909307696,5.49419530165109,3.73370477210064,4.12066545728813,3.81647138448598,5.08022362686896,4.87305308203738,4.27388992986132,4.19029187117637,3.93592849360141,3.97667091906014
"CARD8-AS1",1.37321246403528,1.39226875682634,1.74073514507757,1.29622958125758,1.6054540742681,1.48338321736625,1.37916723890944,1.36445486297047,1.49914908308982,1.40505335739742,1.45154809693102,1.30047886812507
"CARF",4.38784295148773,4.34454949419304,4.33370520493271,4.80450312183516,5.49868020436825,5.02622080447399,5.0278501874167,4.15427775243687,4.56319940203654,7.7464446164477,5.44330536349131,5.2234109909817
"CARHSP1",55.0679654522898,58.3410932077352,57.4261271297987,42.5078765940665,45.2069109745993,45.0343623369346,59.3216490862568,56.4908678535184,57.375328504569,42.2137712244622,43.6860148403277,46.2368602535047
"CARKD",20.8878489646617,21.1188718655948,20.58056655899,22.4726758924548,21.6201148668104,22.1931411452562,20.0241116839131,20.8688498238251,20.2122117606057,21.6104666828027,21.8150930336844,21.8072034993866
"CARM1",87.4886534703728,91.4536055688822,90.0830437577644,78.4359791180537,73.4361451138134,81.2404342637186,92.0899643702191,86.947449616252,89.5675824993398,76.9795162446673,77.5740800263711,80.1997794541265
"CARNMT1",16.9076784634344,15.9859292199458,15.5215550436084,16.9637001721101,17.7001311688058,17.5125630322074,14.4376114756723,16.556197846222,15.9251714001909,15.9778191527051,18.8840824533429,18.0024967281777
"CARS",57.7822057132346,61.5282144583015,59.4207194835334,57.6822163659623,59.7630279146301,57.1750618732428,61.4515022906486,58.1477059014111,60.0317154763597,63.7620674047252,53.9305946782832,57.156583642059
"CARS2",45.0048928642813,45.8609973634123,46.7459917084373,46.7065332811834,43.8556537954236,48.3611732419016,45.0760735552428,47.2320669976473,46.8155327701732,44.3524365118282,43.5045713282113,43.0340279997752
"CASC10",2.5104040358145,2.60001996756727,2.57483740209391,1.83162875612484,1.76599948169491,1.69940989950697,2.44409384110534,2.57053550077472,2.51173223570311,1.82781277466744,1.80047792792405,2.04207425573359
"CASC3",57.8358468251109,56.0765596875959,59.2937908792048,60.3028544324178,57.0872711241832,59.6233642708376,56.0221224007646,54.8218471729206,55.8498785603723,54.4737943252928,55.2286136495773,54.5341303873275
"CASC4",40.5634088009172,38.7319103555666,40.2363675721576,42.7614867295299,43.6549720361401,40.3105788874576,38.7388873815197,39.0209725544143,39.1751326186365,44.0415839991296,41.2155916368971,42.0774774273526
"CASC5",78.5735006765187,76.038003309564,74.7790806072907,74.5050220183704,76.9413865092987,74.1259555318843,72.991116783296,74.9110085036197,76.0357894598712,66.4478331144407,74.6291122527899,74.1810342793327
"CASC9",2.1992855869315,2.81808615839549,2.82869461075106,1.66255533248255,1.84627218540832,1.74261523593511,2.39172040165308,2.53398760265944,2.55118352736337,2.00189018177862,1.61903441580767,1.53692957142054
"CASD1",6.52275920416758,6.18972495504723,6.3826955319511,7.01654708115516,8.42863388990753,6.68242536755281,5.91819865810508,6.63953482427593,6.18070236010713,6.72684837479648,7.10421135901815,6.68510624771732
"CASK",32.6781653550896,33.280255584861,30.8617835096045,35.1954510215373,35.9889288315099,33.786573086808,33.4666278099924,33.5509704698274,32.9023772446554,39.7642534243977,36.6376322542685,35.5750830867272
"CASKIN2",34.3624962680079,35.7293066510857,34.9778968214025,30.2077850240897,26.4230983056625,30.6757888639817,36.7836123086354,35.1225300887844,35.0327469943094,25.9997041621062,29.0588763250998,29.1586708200275
"CASP1",12.9382361845824,13.0839714496933,12.185146015543,13.9485574504892,14.4223291005084,14.4449841458092,12.9187817315568,12.8283122384634,12.6770150534963,15.0825639161333,16.1624297715973,14.6814391228004
"CASP10",14.5689259856243,15.3485049698326,15.7935449100267,10.398015554001,10.2882848592681,10.8445394434639,13.8091302022452,13.6689138951149,14.0972615532656,11.6880544774652,11.5565560024893,11.1776696103312
"CASP14",2.97171759795135,2.29808216488204,2.08525564254084,2.31067012311134,2.00681759283513,2.24667749426345,2.54884072000986,2.29033494855757,2.09091845799369,5.88132954025644,5.56892010264881,4.78275286211288
"CASP2",44.6723179706477,42.5229072115034,44.6970013814189,43.0573652209039,41.875593770493,42.5284528241023,43.7143641294841,44.3447830465402,45.368985409297,37.9613088507461,43.7418436132866,41.808783446335
"CASP3",28.451245739231,27.7615035246698,27.0176600642248,29.1510761263253,30.5705213308551,29.2212092042342,28.0372479201084,28.9703005727122,27.8131606204821,23.9978139803276,27.6491998078879,27.6432367670884
"CASP4",24.1277721219949,25.597615938759,25.1681289725799,27.9675621608293,27.6405676453158,27.3345761802053,23.6553368192696,23.6343074478813,24.7885615931956,29.2574384951869,26.0580797785597,26.9876234534055
"CASP6",12.8309539608297,13.3020376405216,12.0400847534532,11.947855270722,12.2549661002465,12.3279226608302,12.6394567211448,11.9633453164018,12.6244133312827,10.4446444266711,12.2823300509548,11.9407605164211
"CASP7",14.1934382024897,15.0633414895187,13.9077485028594,14.5403144332372,13.6731171991833,13.8545112146246,14.0884552126572,14.7409855731631,14.8205352337037,9.95971450686134,12.8406177805436,13.5529244025266
"CASP8",14.751305766004,15.1472131013757,15.575953016892,13.6808578630555,14.3554351807473,13.681689868912,15.0311771227979,14.6069766134071,14.5838274837422,11.2404268591793,11.6821707416467,12.4674007192156
"CASP8AP2",37.6453323148422,34.1021973810597,33.2371616763249,39.9154174315513,40.6313668629352,38.7983921124726,34.2522294017763,33.8555362874547,37.2551697578373,35.2506749400148,37.6704645540078,39.1325913954
"CASP9",2.24219847643261,2.21421055302503,2.50230677104901,2.40929628690267,2.50183259906779,2.31868638831035,2.18222664384406,2.35124811208304,2.10406888854711,2.47438600108041,2.40063723723207,2.35375927371398
"CAST",195.38238589852,194.565365185889,192.532560108684,245.677774004222,259.535029889391,241.633044863795,182.1373646018,184.566885482166,190.470836135727,263.689969471921,242.673718859035,248.165760867834
"CASZ1",30.3179564325289,30.5963640054367,29.1391810222881,36.6325751224968,35.2664744980893,38.9712134581852,31.9827136921785,31.9672282181652,29.0361506619501,60.9519606899304,47.6917293001277,46.5377975122444
"CAT",17.594284695452,17.0762601740869,17.8969332103288,19.2039230353704,18.5028582059399,19.5576156231395,17.9466319189735,15.9836141090826,16.1618791501525,18.7879258675,18.3676663034733,18.4109115793244
"CATSPER2P1",1.18010446128032,1.15742824362672,1.3962146476143,1.59210807263159,1.63221164217257,1.49778499617563,1.32679379945719,1.27917643403481,1.45969779142956,2.01432428228656,1.57716283608851,1.31122662736578
"CAV1",759.622513503766,719.115200061992,735.025415009005,762.704303502354,816.881790555514,738.652833354345,743.563177716848,798.827409105683,793.536430884989,603.638277359048,652.06611096654,692.521118915463
"CAV2",119.265648145939,105.30919584766,105.658996774656,112.08159042287,132.530233830832,105.320208433004,114.209013632222,125.566395291398,120.208085688807,103.924212045377,101.482752046014,111.690714029387
"CBARP",4.05526805785419,4.74713323110669,4.38810317821638,4.08594107135541,3.89322613010014,4.37814075805184,4.48665797974338,4.23955618137252,4.90511059642545,3.96647806203342,4.10341481247807,3.89068884513452
"CBFA2T2",34.2015729323787,35.9976958090281,36.8092952552862,32.7861547346346,33.2730356892064,34.0170015477581,37.656502966173,36.4504370536396,35.3220564664846,40.2740515452233,35.7025003072071,33.9521714413811
"CBFB",44.4041124112658,42.3887126325321,42.6298783966393,38.1401464833072,43.762002307758,39.5184810529416,40.6243312018009,42.5052055080711,42.7783505902734,35.4744887491578,38.466024568672,38.6811855072904
"CBL",129.554013403829,126.511939325112,128.034696452008,119.689894486773,116.341905248628,114.998203792908,124.788448401578,125.395838433527,125.21839972966,112.329663988746,111.141129767901,115.55990735604
"CBLB",9.30136879936397,9.67878400829879,9.03006356508991,10.693894045375,10.6361332420262,10.9021465587015,8.41466593866268,8.36946866839921,7.99546177647902,12.0610774927035,9.7560780745652,11.1454263326091
"CBLC",36.6046947444405,38.6480387437096,35.9207950249862,33.1947488417702,31.935157293983,33.3977250589547,38.8087186341227,37.9123529782508,36.5976482301663,42.0272597168431,37.0842624379395,35.4891010128016
"CBLL1",27.1424026094474,24.1382498924471,25.2769249191473,27.4603418899024,29.9283397011478,27.968254447818,22.8871930406365,23.8048643057526,23.828580162796,22.9036131356287,25.7789359137653,26.1922892695934
"CBR1",64.0153029132697,62.5178994782142,63.2104449556294,69.0242252019661,65.9975412363712,69.7046094374043,65.6588352599799,64.6897796640463,64.8842243505715,65.4655391743133,73.0938209964205,71.6660586170082
"CBR3",2.05981869605292,1.89549842796839,1.95832703821227,1.7330025923335,2.0737115125963,2.03065081212273,2.42663602795459,2.38779601019832,2.34077663850866,2.15109938787392,2.49833758991012,2.11730857041851
"CBR4",18.09851114709,17.3446493320294,16.6820451403267,18.0063196179042,20.2688576876348,16.5332420731695,17.0039100088329,17.2140600122971,17.6084265110286,22.3316445122634,21.2288909176161,21.3880408889992
"CBS",53.1154289799897,59.6998133198187,55.8485859045721,38.3373988108899,38.6379280540523,39.5040792741323,57.9424818473474,53.6035839024112,55.1923570327014,42.897646752399,38.9545263320622,42.0237386311491
"CBWD1",17.7444798087059,18.2840113848279,16.3375246428635,23.0221645192922,21.6067360828582,22.1067304723999,17.5451022165062,17.9084700764874,18.0949924415051,19.3971967923891,21.2428481108558,20.2917694464474
"CBWD2",9.48374857974366,9.99749613335542,9.30205343150828,10.9052358249279,10.6628908099306,10.2252629546606,9.3224722225018,9.73392353136967,9.88912377617141,10.0591873109249,9.44901982329133,9.54401020574435
"CBWD3",3.77633427609702,3.74067388882258,4.95021556881435,6.42479009840713,6.82317981563943,6.91285382850291,4.46920016659263,3.93499036374519,4.39224380484209,6.34139125905029,6.29469415111431,6.45940330366256
"CBWD5",32.3992315733324,32.2737962425769,30.7167222475147,30.1514272162089,32.4301723002156,29.8404856930376,30.5511730138168,34.671772678696,33.1785362862772,29.7548025155046,30.2731521369555,29.2339051347124
"CBWD6",4.21619139348332,4.10970898099342,3.64466421000617,3.38146847284586,3.34469598805854,3.00997177116064,3.87563451946704,3.97153826186047,3.94512916602583,3.92917576050959,3.09849689921813,3.65423814183905
"CBX1",75.2584799625586,76.0883262766782,77.4808466137132,79.1122728126229,80.6071733122109,76.6894721599542,75.7843668874164,77.56682243333,76.311948501493,70.003985859712,76.3737614077551,75.9329190355674
"CBX2",12.144347728812,12.7652593246367,13.5632280053961,11.4688139037355,10.167875803698,13.2352347258212,12.482336402788,12.7308511768227,12.8742715117976,7.70914231492388,12.0311005726398,11.1561740918498
"CBX3",115.8111605411,106.433075446544,107.762385074958,117.407403267602,123.820645477927,113.529222354351,106.230793022329,115.747193331093,114.198338925894,103.924212045377,115.300373353338,118.386568036345
"CBX4",19.7292009481319,20.6491908391955,19.6014030398839,19.3589070070425,18.7302975331278,20.3785170152742,20.9668335940537,19.2729249394579,19.1338764552253,20.7898160492786,20.3914593232328,19.582417336561
"CBX5",234.454571789274,223.551394243671,223.466874249333,268.657670167603,278.265327422519,261.061044477651,212.374296978903,215.254937266296,212.773966354326,271.946212209194,255.835352084092,258.386879905743
"CBX6",99.5900883096837,103.27950284072,105.223812988387,90.257029321044,85.182717423875,96.6935429261844,105.707058627806,105.416320797174,100.916404066941,75.3133467766031,97.2676796876179,93.3442890055064
"CBX7",1.73797202479465,2.09679029642521,2.03085766925717,2.14159669946904,2.26101448792758,2.10265970616964,1.97273288603503,2.11977809068626,1.78845855526504,2.83497491581072,2.54020916962928,2.19254288510343
"CBX8",3.32574893633545,3.18712125056633,3.66279686776739,2.91651655782955,3.09049909296609,2.92356109830436,2.95037042247716,3.28931083037523,2.51173223570311,2.48682010158835,2.88913900062231,3.14909345752601
"CBY1",11.9297832813065,11.6413797257528,12.0038194379308,14.230346489893,14.8638289709322,15.0066535193751,11.5396144926474,11.3785789465573,11.1384146787463,12.8319917241959,14.6690100949471,15.6487374544637
"CC2D1A",41.5611334818178,42.7241990799602,43.1919907872373,37.0834375855429,35.1059290906625,38.4527494210474,45.8267595207252,43.6381903496448,42.4101385347777,39.5280055147468,38.5218533416308,39.347546580214
"CC2D1B",32.034472012573,32.4247651439195,32.9651718099065,29.6019385893715,29.7410367258166,31.2662617951663,34.1823981491733,34.2453805340177,33.4809961890059,31.6945221947435,29.1426194845381,29.2446528939531
"CC2D2A",24.1385003443702,24.9937403333886,26.0747618606411,26.6290642236611,25.6337500524807,26.3120498847392,25.6804431447568,23.2810110994336,23.9206331766699,24.9303715184232,25.4997920489708,24.3866657171553
"CCAR1",90.2887195103197,91.8561893057958,90.0286457844807,105.220027313387,105.076969160847,103.231950505643,90.1870627367871,91.7474069020588,91.1193333046432,92.5097077790866,101.65023836489,98.1915284230634
"CCAR2",108.279948433657,113.293773296447,116.792448640048,115.04037533661,105.090347944799,114.551748649817,111.747461977966,112.969553074332,108.977617996187,107.244116880998,113.960482802325,112.324831824588
"CCBE1",25.2542354713988,24.7924484649317,24.7873431595942,30.9263470745694,32.5505813557857,32.4472076575355,22.1015914488526,22.9033494855757,21.790263427016,20.0810723203259,21.8150930336844,23.419367385492
"CCBL1",11.4899261639202,11.0878270874965,11.5686356516614,10.1162265145972,12.3753751558166,11.8526639601206,11.1730004164816,10.7694473113026,10.4940435816287,16.2886716654037,12.673131461667,12.6716081447889
"CCBL2",19.0533229384895,18.7536924112271,19.0755559648084,16.9496107201399,18.6366460454622,16.6772598612633,19.2385100921292,19.2241944086375,19.7782475523428,22.3316445122634,19.8052572071646,19.3782099109877
"CCDC102A",5.42848052188947,5.11616832327752,6.34643021642865,3.50827354057758,3.27780206829737,3.61484648115465,5.42937988988401,5.4090889210615,5.22072092970751,3.4566799412078,3.68469901528643,3.52526503095061
"CCDC103",1.56632046679024,1.69420655951157,2.24844956239186,1.95843382385656,1.76599948169491,1.9010348028383,1.85052819397976,1.76648174223855,2.03831673578001,1.61643306603243,2.03775021299931,1.83786683016023
"CCDC106",4.93498229262679,4.22712923759323,4.80515430672455,5.48079681640433,5.52543777227271,6.235970224462,4.90564549536144,3.98372089456556,4.52374811037629,5.95593414330409,4.95480360010107,5.68556463833194
"CCDC107",6.59785676079451,6.92779513938891,7.19866513120621,6.17117996294369,5.76625588341293,5.94793464827438,6.35464398687389,6.8953701110829,6.58836570726314,4.4389738813352,4.81523166770385,5.33088858338873
"CCDC109B",12.144347728812,12.0775121074092,11.9856867801695,11.5392611635865,12.7366023225269,11.6942443932174,11.9411441951147,11.7562405604152,12.2035995535732,12.7822553221641,13.4128627033722,13.8538616612663
"CCDC112",5.18173140725813,5.20003993513453,4.51503178254495,4.95948709350726,5.3247560129892,4.96861368923647,5.39446426358251,5.00706204179341,4.87880973531861,4.4389738813352,4.48025902995054,4.73976182515006
"CCDC113",9.43010746786728,9.22587730427094,9.73723721777767,13.2863532078902,14.6363896437442,13.2064311682024,10.4921457036022,10.1237677779327,9.78392033174406,17.0968881984199,14.2642514909952,14.3912496233014
"CCDC115",8.056895003832,7.63231667898778,9.08446153837358,9.43993282002802,9.44542147027733,9.23154021681326,7.8211002915371,8.5643907916807,8.87654062355812,8.91525006419423,8.76511735454499,8.30801789306349
"CCDC117",23.1515038858448,23.1150162277916,22.1581077842166,21.0073728875549,20.108312280208,19.9896689874209,20.1288585628176,19.4069338992139,19.6335928162552,16.1021601577846,20.5729028353492,19.8081202806158
"CCDC12",16.4141802341717,16.5227075358307,16.8271064024165,18.0767668777552,17.4726918416178,19.3991960562363,17.0213678219836,17.8110090148466,17.4769222054944,18.0045775354996,18.5211954291102,18.4324070978058
