"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3"
"TRAPPC1",43.6531368449965,44.720343442157,45.2228484564944,45.7343610952402,42.1030330976809,45.048764115744,46.3132209866408,44.7004550301613,43.3204130720003,44.2081780394771,43.3876972669964,44.2081495859591
"TRAPPC10",56.2909828030712,55.4055867927399,55.9936471666619,64.811479062879,65.4356323103773,66.2337807443435,54.9737520705184,54.723379881769,53.9503423471566,69.2870667471424,69.0722538787176,68.2159246003436
"TRAPPC11",28.7087230762376,28.4660250642687,27.1808539840758,33.9696687001307,36.9789588439753,33.8441802020455,28.7722088231045,28.487777480016,27.4997650858587,33.0585351146496,35.0312147712436,34.3421476448684
"TRAPPC12",45.5198475382945,46.3139040674401,46.2201446333618,35.9140130720171,32.791399466926,37.2141964434407,47.6054272118543,43.6713154248623,45.7639162949908,36.7594670098655,35.3612733258335,35.278889023655
"TRAPPC13",9.53738969162004,10.148465034698,9.28392077374705,11.4969928076759,12.1077994767719,10.8589412222733,9.98023105856374,10.515122054142,10.201971083559,11.8367357661334,12.3621931355481,12.4193776348798
"TRAPPC2",14.8800444345073,16.3549643121167,15.4852897280859,12.4973438975595,13.0175567855239,13.0624133801086,13.7743684857863,15.4669242129721,14.4953581024858,13.5076206302182,13.6374193691908,13.4316626732459
"TRAPPC2B",2.37093714493591,2.29808216488204,2.53857208657146,2.0570599876479,2.27439327187981,2.31868638831035,2.22699370728282,2.38641067895422,2.31925729639772,2.15497300227759,2.38542318999047,1.82815656182538
"TRAPPC2L",8.90442457147877,8.42070983044366,9.28392077374705,10.4966417177924,10.5558605383128,10.7149234341795,10.2689154280263,9.88868925091656,9.99489453923781,12.0865877084265,10.8319216551768,10.6818734645499
"TRAPPC3",47.0861680050848,50.0881266010055,48.1603390138128,46.5233704055709,44.7520323202233,45.7400494985943,48.732670940232,52.3667993363017,49.6845655341393,51.172800930896,51.3091025771534,49.904141518258
"TRAPPC4",18.6241940434785,18.6362721546273,19.0574233070472,18.8516867361157,18.168388607134,18.2470537514858,19.8642339939733,18.8675594304818,19.3961696514214,19.0668263462386,18.1832258255877,18.9161323587221
"TRAPPC5",24.2135979009971,25.0608376228742,25.5307821278044,26.4881697039592,24.4296594967796,26.9169245947332,27.5899775957816,26.0267914673445,25.8707629371984,27.4680979058426,26.7347429217799,25.639518061303
"TRAPPC6A",1.09427868227811,0.872264763312889,0.979163519106135,1.19760341746624,1.51180258660246,1.41137432331934,0.989774981014585,1.01422453855554,0.92494189796814,1.17118097949869,0.82514638647469,0.966958842618381
"TRAPPC6B",14.2792639814919,13.40268357475,13.1824421924104,14.7657456647602,16.683343588436,14.5601983762843,13.7881153605226,14.3930394074427,14.2330611463456,16.3184549810151,16.3378984521988,16.1965606138579
"TRAPPC8",46.0991715465594,43.7977557117299,44.0623583597761,50.6515798328369,54.5720597411632,49.6717351135553,46.6019053561034,46.1621315710207,47.5309694731986,51.3445741412225,53.8745577060111,52.4272997482153
"TRAPPC9",25.4687999189044,25.5808416163876,26.7819355133289,24.6424514958642,25.3394168055315,23.2588727771504,26.3665057442497,27.4735529414605,25.23572820128,23.7047030250534,23.6291919763207,24.2344059931232
"TRDMT1",6.64076965029562,5.77036689576219,6.6728180561307,6.43887955037732,6.8900737354006,5.7031044085149,6.03487800924171,6.42839376643294,7.04060250692166,6.41807176765281,6.82621101538152,6.08881896211262
"TRERF1",48.7490424732525,48.1255308835515,50.8439723624741,57.442695682469,57.4351195069413,62.0428631108136,49.7636865454555,46.4753479726335,48.055563385479,51.1884166772893,49.7938337583544,52.6690394588699
"TREX1",6.90897520967751,6.70972894856069,7.21679778896744,6.97427872524458,6.55560413659475,7.28730007754682,6.99715924078367,6.74161016804568,6.52981369759597,5.90275213667339,6.72119238437565,6.60251584725363
"TRIAP1",17.5621000283262,17.0259372069727,18.0238618146574,23.1067012311134,21.9679632495685,23.2156674407223,17.1011121719742,18.0770608930782,18.0018542529919,22.1275126393285,23.5091706837425,22.0285311334
"TRIB1",33.8368133716193,34.6222013745731,32.4937227081147,24.6142725919238,22.7037963669414,23.6765243626225,37.1852961617285,35.1697273810879,34.6370033134636,27.5774081305958,26.1046311357447,26.9237602741555
"TRIB2",10.6745812633993,11.3058932783248,12.0400847534532,10.5248206217327,11.1445270322111,10.6429145401326,10.4613716743347,9.97817965137734,10.6299292751562,7.40186379043171,8.73154903505944,8.40045494524718
"TRIB3",125.809863794857,142.917226604343,135.487218791871,69.531445472893,74.2254933669952,69.1717436214572,126.97988193933,123.571327969598,118.544419072424,64.7272688002942,64.3464154834535,74.8033317156813
"TRIM11",41.2392868105595,42.4390355996463,41.6507148775332,33.3215539095019,31.6006876951771,33.4985375106204,43.7837960351591,41.2998198126515,41.7328262322043,34.9636561746342,32.6007835965364,33.4658411937455
"TRIM13",28.1508555127233,25.7485848401016,25.2043942881024,27.2630895623197,30.0086124048612,26.6576925761643,26.4352401179312,27.2349118735651,27.651621218361,26.5311531222436,27.7399212471218,27.2863698401374
"TRIM14",77.725971108872,76.3902640793634,81.8689497919296,82.7614408729024,75.6168868980275,83.0550583937006,82.6462109147179,79.1840893410498,77.3637969584098,79.0312924965715,80.4442713504961,76.7976843285817
"TRIM16",41.5074923699414,43.2106544287308,43.2826540760434,46.382475885869,40.5912305110785,43.6229880136152,48.4577334455058,47.1763561095763,44.9632203236154,62.4005225876901,58.4503694855525,57.2620939613072
"TRIM16L",6.98407276630444,6.60908301433228,6.61842008284702,5.74849640383796,5.96693764269644,6.49520224303086,6.10361238292328,6.10026229807673,5.61867690258258,5.77782616552686,5.80603002846736,5.63555700463525
"TRIM17",2.17782914218095,2.49937403333886,2.28471487791431,2.50792245069401,2.35466597559321,2.53471307045107,1.95205621255654,2.20742987803266,2.22262157571449,1.90512105998453,2.10037262011739,2.64402808528463
"TRIM2",18.1950651484675,18.4685289309133,18.4046476276431,21.4300564466606,23.4931446201232,21.8330966750217,15.3277653309898,16.4811487515276,16.1105551481913,17.4896359605137,19.2334121356464,19.1729808012926
"TRIM21",18.2379780379686,19.7266031087684,21.4328014737676,19.3729964590127,18.3824491503698,20.1336867755147,19.3968402529386,18.6736635628168,18.595473680046,20.5815537463903,20.6586649850118,18.2211306905901
"TRIM22",37.6882452043433,37.289318631626,38.5137650848413,64.2197220801309,65.7165867733743,59.5225518191719,40.7869773426427,44.8645207643394,44.5904825438372,63.5248563280088,64.2864048371644,64.181893178795
"TRIM23",8.31437234083861,8.43748415281506,8.15969599255112,10.2289421303587,11.425481495208,8.81388863134121,8.88048107965864,9.41140711512572,8.4211128023965,9.29136910402292,9.64671139096773,9.83578447725884
"TRIM24",17.1544275780657,17.2104547530582,16.9903003222676,17.330025923335,17.4860706255701,17.7573932719669,16.6199715562033,16.5557240852449,15.6964020595489,17.0055478223209,16.9380049150895,16.9066710139057
"TRIM25",176.522170962785,178.042657650058,182.178812527025,161.098793827165,152.277318944329,161.299922665068,179.877855924665,177.414718913503,178.01680260148,171.117348977955,164.024098969596,161.391474325774
"TRIM26",50.7230353903032,51.111360265661,50.9890336245639,51.172889555734,49.0867583207472,55.0435986094544,52.4718208685093,50.4427557263949,53.0254004491884,56.6070806757699,54.7747174003471,49.6926192714352
"TRIM27",53.3085369827446,52.1681425750593,54.4161059414354,45.4525720558364,44.2570173139906,45.5960317105004,53.9702302147675,52.3518842695583,52.1280687571298,47.0346281366673,46.9283253980514,45.5226092626434
"TRIM28",408.573620939997,413.050914073396,433.297989862226,366.973866015597,336.998188972827,378.449943552916,425.836938706789,409.910779310618,419.495663485938,390.22188662257,367.175139319665,354.571720602627
"TRIM29",324.861301745721,324.66700949848,319.461164437257,407.974171248853,374.338374983512,413.359855386855,340.386365345863,314.514012419423,310.007391951829,397.170893767595,369.425538555505,382.734396893888
"TRIM3",12.7987692937038,12.4297728772087,12.2576766465879,10.5107311697625,10.167875803698,10.1820576182324,11.0387404132599,12.0066287284884,11.6238966878981,10.2751611268018,9.24163952851652,9.89621940492249
"TRIM32",29.0305697474959,29.5731303407812,28.3413440807942,27.728041477336,28.2961280589753,27.665817092821,29.3220838125571,30.4565662901533,28.3970967779174,28.7485891100945,26.8397615527858,28.0569151678489
"TRIM33",60.1960557476716,56.8817271614232,55.6491266691987,64.670584543177,66.8136470574575,62.546925369142,58.3554832556516,59.8541628415206,58.3127548808571,60.9170266803251,66.4767934267154,63.320695459588
"TRIM34",5.07444918350537,4.42842110605005,4.04358268075311,6.24162722279465,6.87669495144837,6.40879157017457,4.17904991983936,4.72807615767805,3.87923393028429,6.23068281093302,6.36112850664124,5.59023080888751
"TRIM35",39.1580116697561,41.4493505797336,39.3841326573801,40.9580368773455,38.3837311589598,41.5203283074456,42.464096060473,41.7174416814685,41.1115965992406,41.8345845876931,41.0172767385782,39.4488990324467
"TRIM36",1.93108002754961,2.23098487539643,2.24844956239186,1.18351396549605,1.15057541989214,1.00812451665667,2.35071557990964,2.20742987803266,2.22262157571449,1.26487545785858,1.83032471181658,1.75261290224581
"TRIM37",38.3426667692351,36.4002795459417,34.8872335325964,37.60474730844,39.76174590604,36.1484648115465,38.477502386942,37.8991845951417,38.8751699205714,39.7108430782022,41.1072927080118,40.0532483090832
"TRIM38",29.0198415251206,29.690550597381,28.5045380006453,35.2940771853287,35.8818985598921,37.531035577247,26.5314682410854,27.0559310726435,27.1684426149448,32.0903588382641,32.5557756118196,31.4261623850974
"TRIM39",10.2239959236377,11.0542784427537,11.133451865392,10.7784307571962,10.2481485074114,10.2972718487075,10.736309169061,10.2168207192728,10.6161241722015,11.2589531495807,11.6420653800793,10.7725258560454
"TRIM4",18.8602149357346,18.1833654505995,18.7491681251064,22.2472446609317,22.0883723051386,21.732284223356,18.9981808855855,17.9279102256436,18.816355327322,21.1905678557296,20.3736144151387,21.0615722907816
"TRIM41",29.2987753068778,30.1602316237803,31.0975080605004,27.7843992852168,28.4299158984976,28.2562900240056,30.9442150314421,28.6816733476811,29.8328274852112,27.3275561883027,28.7751048956083,28.7216993721491
"TRIM44",74.7220688437948,76.0547776319354,76.2478258859499,89.5102883666239,88.5274134119335,84.5384416110668,76.9137641496751,74.2322871822198,72.8633333951618,86.9484759179826,85.7402108855064,87.0867307633179
"TRIM45",5.17100318488285,5.25036290224874,4.78702164896333,4.05776216741503,4.82974100675654,4.26292652757679,4.55021553771983,5.01146242580387,4.6523196957502,4.07570980865543,4.33576919438519,4.5779457705214
"TRIM46",5.55721919039278,5.51875206019117,6.12883832329395,4.53680353440153,4.17418059309706,4.65177455543008,5.2238123997992,5.68264042925974,5.24593912280438,3.98201533029554,4.06572128608438,4.2153362045395
"TRIM47",17.4870024716993,16.6233534700591,16.9359023489839,14.4135093655055,14.5159805881741,14.7330197219968,17.8159496582625,17.6892691577482,17.5877011643494,15.2721999726629,14.9576535875503,15.2749279669872
"TRIM5",36.6046947444405,37.373190243483,37.6977954855862,44.1986108304894,44.2035021781817,41.5923372014925,33.8448056008043,34.1853329760192,33.0770266795771,39.4766068823024,40.612204876127,39.9021609899241
"TRIM52",3.48667227196458,3.69035092170838,3.66279686776739,3.88868874377274,3.97349883381355,3.68685537520155,3.09304681567058,3.69893655237904,3.71357269482731,3.90393659832896,4.00571063979531,3.20305116617339
"TRIM52-AS1",2.82152248469749,2.71744022416708,3.10068447716943,3.86050983983236,3.54537774734206,3.61484648115465,2.41944995359121,3.02775854892317,3.27180940027536,3.60723741685596,3.7806707162113,3.91316156622126
"TRIM56",55.2503452326695,54.6675166083982,55.6309940114374,49.4821553193111,47.3341376230045,48.9948515095144,53.0079489832256,53.8284758771612,55.4412934662694,47.9559571738729,47.6034451688034,45.250652088157
"TRIM58",2.54258870294032,2.9019577702525,2.53857208657146,2.60654861448535,2.08709029654853,2.24667749426345,2.35071557990964,2.53556134638886,2.70580017913068,2.35797770539069,1.93534334282245,2.22098359163909
"TRIM59",26.2626883746747,24.5576079517321,24.3158940578023,25.5019080660458,26.2491741142834,25.0158897918949,22.8198120622807,25.9373010668837,25.567050672194,25.3599721427449,25.7895752427271,24.6574504867687
"TRIM6",3.76560605372175,3.65680227696557,3.24574573925922,3.19830559723337,2.97009003739599,2.9667664347325,3.17552806408846,3.2216544165882,3.20278388550162,3.09191778587654,3.21056957646516,2.67424554911646
"TRIM61",3.72269316422064,3.84131982305099,3.80785812985719,3.56463134845834,3.58551409919876,3.42762335663269,3.25800931250634,3.63927628540519,3.57552166527982,3.59162167046264,3.39060151533236,3.55055200023937
"TRIM62",12.4018250658186,11.8258972718382,11.4417070473328,12.3987177337681,11.8669813656317,13.4224578503432,12.8533278784533,11.5293465926976,11.9414140558573,12.9766852528455,12.0171319193859,12.6611173455344
"TRIM65",23.6128174479817,24.5408336293607,24.7148125285493,15.6392916869121,15.4658742487827,15.7699477962723,23.5896370475143,24.147493057668,23.0269117285203,14.3352551890639,14.7776216486831,14.8367747414258
"TRIM66",10.3634628145163,9.39362052798496,9.51964532464298,11.947855270722,13.1647234089984,12.4143333336865,8.19313734284296,9.45615231535611,9.91206392150932,11.1964901640075,10.8469243167491,12.6460086136185
"TRIM68",8.62549078972161,8.73942195550029,8.44981851673072,8.48185008605503,8.05402793924497,9.10192420752883,7.98693422179825,8.20328670890514,7.9931546107993,8.19826685649082,8.13144257216876,7.91697552393799
"TRIM7",23.9132076744894,23.3330824186198,25.0230677104901,20.0915585094925,19.7069487616409,20.5081330245586,25.9128588779513,25.5047641313233,24.3660067151308,21.1437206165496,18.9333589042011,18.9614585544698
"TRIM8",55.346899234047,56.328174523167,56.3381676641252,56.5409707563768,54.331241630023,54.4675274570792,56.6783645378213,53.3213636078834,56.614727217423,56.0761452983972,54.1896135990287,56.4311137059321
"TRIML2",7.49902744031767,7.7832855803304,7.81517549508785,1.87389711203541,1.68572677798151,1.68500812069758,6.58475299869426,6.92059096896724,7.26148415419764,1.38980142900511,1.69530075766618,1.32956840860027
"TRIO",247.832665091242,251.027734288027,250.06748318505,228.122316849364,225.017767292627,220.750465590193,254.248448248122,252.348014232666,260.460877447237,245.011060911126,238.242265767601,248.11559552311
"TRIOBP",47.8907846832304,51.279103489375,51.6599419617292,44.7340100053567,42.2903360730122,44.3142733964655,46.2719803624319,47.8773642465191,47.0477908697824,40.2261627091816,40.9872714154337,41.7605350155813
"TRIP10",59.8312961869122,63.8933939126691,61.7960976502538,64.4028849557434,59.9637096739136,62.3020951293825,63.9779550228039,64.3137677978163,67.2170462866697,68.1939644996103,67.5569850599187,69.1979921748779
"TRIP11",60.3569790833007,58.1565756616497,58.6772805153232,68.8410623263536,74.5332053978966,67.1122892517158,57.0907707799107,57.8257137644095,57.3049823651604,67.4444086727311,68.9072246014227,70.3613645324031
"TRIP12",255.009845860302,254.214855538593,251.663157068038,291.98980263024,292.660898955123,287.502710371674,264.256173056158,259.283520268376,260.309021314735,306.16232378735,305.379176303496,297.657127475386
"TRIP13",53.8127634343826,51.3462007788607,51.7143399350129,48.5804303932188,48.0565919564252,48.073137665714,53.200405229534,53.5152594755484,54.1021984796588,53.7806305785798,53.0494113195364,49.8588153225103
"TRIP4",14.5689259856243,16.1368981212884,14.8143813909206,18.8516867361157,18.3556915824653,18.5494911064828,15.5614622015071,15.1835379448462,14.5091632054405,19.675840455578,19.8485212601093,19.9133086651723
"TRIP6",121.658041735626,123.794499100945,130.446339934251,117.069256420318,111.124179507257,123.034396368542,129.413078767657,121.871010360843,124.176901077961,123.520553971128,119.271159499523,116.820715173833
"TRIQK",8.78641412535074,7.22973294207414,7.36185905105723,9.86261637913375,11.0776331124499,9.04431709229131,7.29959048498257,7.3531279045277,7.5375862132926,8.43250305239055,8.89657831235438,9.76024081767928
"TRIT1",15.491553109898,14.8285009763191,14.8143813909206,16.9355212681697,18.2219037429429,17.9446163964888,15.4377403288803,16.0933570161975,15.9034786038701,17.5364831996937,17.0580262076677,17.9793909799355
"TRMO",3.7870624984723,4.21035491522183,4.00731736523066,5.22718668094089,5.45854385251154,5.81831863898995,4.70143115981928,4.22096388840028,3.94825944505803,5.98083086863997,5.85103801318416,5.77153559187846
"TRMT1",38.0100918756016,37.2557699868832,37.443938276929,40.183117018985,36.7113831649306,40.6562215788827,39.4947711174292,37.0042805905339,39.827722024449,42.1156680227728,41.4973619088907,41.2770555942721
"TRMT10A",4.64532028849435,3.72389956645118,3.82599078761841,5.17082887306013,5.3648923648459,4.57976566138318,4.50897491351089,4.54909535675649,4.39002273960998,5.65290019438033,6.22610455249084,5.4542522216443
"TRMT10B",7.76723299969956,8.23619228435824,8.08716536150622,7.72101967966471,7.97375523553157,7.86337122992206,7.54703423023622,8.02430590798357,8.07598522852779,7.90156767501781,7.78638135600661,8.1738239665085
"TRMT10C",23.3231554438492,23.131790550163,21.8498526022758,26.3472751842573,25.8611893796687,25.7215769535546,25.0742995190362,23.5956355881599,25.180507789461,28.3269639574749,29.9303098366728,25.473322010228
"TRMT11",12.0370655050593,10.7020176729543,10.3718802394205,13.201816496069,13.8737989584668,11.7662532872643,11.6161091521851,11.6337520599018,11.2649640110747,13.2577686879251,12.692251690138,13.3410102817505
"TRMT112",72.4476857002363,74.3941197171666,78.0792243198336,77.8583115872759,74.3057660707086,80.0162830649212,74.9754548118549,71.1001231660924,74.8374631176908,79.7652325770573,76.6786032958571,74.3802872220357
"TRMT12",6.84460587542585,7.19618429733134,7.03547121135519,9.08769652077325,8.88351254428349,9.11632598633821,7.46455298181833,7.50227857196234,7.48236580147361,9.43191082156277,9.31665283637786,9.32208759211782
"TRMT13",8.76495768060019,7.8000599027018,7.25306310448989,9.17223323259439,9.75313350117871,8.61226372800988,8.42683421336029,8.63582364446559,9.04234243536017,9.93161470614887,9.96176728398534,9.68469715809972
"TRMT1L",21.5529987519287,20.7833854181667,20.3085766925717,25.1214928628507,25.9815984352388,22.7836140764408,20.9639839728784,21.1495646422318,21.4531299916789,23.0488416765342,24.9794315178247,23.0257074398502
"TRMT2A",29.073482636997,29.8247451763523,31.1519060337841,26.6149747716909,23.5332809719799,27.6802188716304,32.8137899955808,31.2172346940699,31.5170500456905,31.2158770402384,28.5050569873075,27.7698492614466
"TRMT2B",18.9460407147368,19.8272490429968,20.4717706124227,18.2458403013974,18.5028582059399,17.613375483873,19.2593715055755,20.254660637624,19.9345686666566,18.5046594760793,18.3182497797381,17.7527600011968
"TRMT44",11.5864801652977,11.4233135349246,11.623033624945,11.8210502029903,10.9839816247843,12.5295475641615,12.6471247574086,12.5286560645097,12.396982453364,13.1953057023519,12.4222037818371,13.4467714051619
"TRMT5",21.7031938651826,21.0685488984806,19.69206632869,25.882323269241,25.4732046450539,25.3327289257013,20.8402621002516,21.0004139747972,22.1571902423711,24.9539627365187,25.5345299959986,23.7207091079821
"TRMT6",26.1124932614209,25.429872715045,25.7665066787003,29.4469546176994,28.9918248244915,29.3364234347092,26.9576213579111,27.9657501439948,26.9613660706235,32.5119839908836,33.9210178148959,30.2627900275721
"TRMT61A",22.2717896510722,23.1485648725344,23.9351082448166,18.4994504368609,16.6298284526271,18.6215000005297,24.3594620327479,23.1332685191125,23.9794638323979,21.7995819650689,20.0585585221211,17.9189560522719
"TRMT61B",11.6401212771741,11.1549243769821,11.0609212343471,12.3564493778576,11.5458905507781,10.7869323282264,11.5748685279761,11.9022232612842,10.7817854076585,11.4775735990871,12.2721771661145,11.0142655667
"TRMU",15.4808248875227,14.3252713051771,16.4825859049533,13.6949473150257,12.9239052978582,13.984127223909,17.5135184140636,16.6899596859361,18.5678634741365,16.5214596841282,15.4077334347183,15.2900366989031
"TRNAU1AP",11.9726961708076,10.7523406400685,11.7136969137512,11.2715615761529,11.3853451433513,11.8238604025019,12.1797310163739,11.8127328608234,12.3279569385903,12.6331388321925,11.3120068254894,11.3768751326819
"TRNP1",68.2958636410047,69.6637608084313,72.0410492853458,72.2084413472293,71.7102819839752,74.22676798355,56.3621864188861,52.6203554709406,56.6009221144683,61.1981101154048,60.4757287978086,59.54351248061
"TRNT1",16.8862220186838,15.2646333579756,15.1951672039063,12.9341169086354,15.1180258660246,13.3648507351056,15.2315372078356,16.1530172831714,14.4401376906668,14.6163386241436,15.2126988342788,14.5346001031075
"TRO",2.74642492807056,2.54969700045306,3.28201105478167,1.70482368839312,1.63221164217257,1.56979389022254,2.3094749557007,2.63996681359311,2.37447770821672,1.35856993621848,1.12519961792003,1.10293742986159
"TROAP",23.5055352242289,24.9434173662744,25.3131902346697,19.2321019393108,18.3556915824653,20.4937312457493,24.6069057780015,22.8200521174998,24.0899046560359,20.8314056886833,20.0885638452656,20.3665706226496
"TROVE2",34.094290708626,32.2570219202055,32.838243205578,40.2394748268657,41.5143666037826,37.7758658170065,33.1987024881976,32.4850153672644,32.6766786938894,37.8525692573976,41.062284723295,39.8266173303446
"TRPC1",2.85370715182332,2.86840912550969,3.227613081498,4.40999846666981,5.40502871670261,4.09010518186422,2.7081343230538,2.46098601267154,3.18897878254687,3.73216338800249,4.02071330136758,4.27577113220315
"TRPC4AP",63.4252506826295,63.8430709455549,65.603955780111,63.191192086307,61.1276638777579,62.5613271479513,61.3660488229043,64.7463047333767,63.4344480770687,65.6017505983198,62.6361120642151,64.0005883958041
"TRPM4",23.7522843388602,25.3795497479308,26.1110271761636,28.2211722962927,25.4999622129583,27.060942382827,25.6104276337524,25.7583202659621,24.6973291860448,26.8278523037166,25.0394421641138,25.7452791847144
"TRPM6",3.04681515457828,3.53938202036576,3.0100211883633,3.21239504920357,3.19752936458397,3.11078422282631,3.2167686882974,3.26639961681859,3.43747063573234,3.07630203948322,2.91051634501981,3.12750750659382
"TRPM7",92.3270817616221,88.5851964433725,85.5680119752194,88.115432621575,91.5376398011862,85.0425038693952,84.0758858872945,85.5826529739958,87.4001068065118,86.7923184540494,88.6657298920985,89.5645627975275
"TRPS1",13.1313441873374,12.7988079693795,12.3664725931553,25.515997518016,27.881385756456,26.7297014702113,13.320721619488,13.856097004678,13.2390937336037,25.1569674396318,26.5247056597682,27.1352825209783
"TRPT1",7.00552921105499,7.39747616578816,6.87227729150417,6.53750571416866,6.07396791431431,6.85524671326539,6.91467799236579,6.99516630268456,6.43317797691273,6.16821982535976,6.16609390620177,6.02838403444897
"TRPV1",7.32737588231326,8.42070983044366,7.9965020727001,6.43887955037732,6.82317981563943,7.15768406826239,7.80822485022617,7.27855257081038,7.70324744874958,6.91777565223892,6.13608858305724,6.40610233234677
"TRPV3",17.2295251346927,17.0594858517155,16.0111368031614,11.356098287974,11.6261632544915,11.5070212686955,19.6442839981923,18.6289183625864,17.4358450318472,14.9442692984033,14.8076269718276,17.1030845288126
"TRPV4",1.78088491429576,1.962595717454,2.17591893134697,1.64846588051236,1.32449961127118,1.68500812069758,1.53964997046713,1.74506280898528,1.75324807525304,1.40541717539843,1.47026083408217,1.40511206817983
"TRRAP",154.904802876605,153.233434862755,154.816631965337,141.134040385404,134.296233312527,139.14998685624,154.87229077931,148.956771566974,150.489427309712,139.58915700985,135.489036659144,138.531962936999
"TRUB1",23.7522843388602,21.8066190828222,20.9250870564533,22.1767974010808,26.1287650587133,21.3434361955027,21.6375808349577,24.3264738585896,22.819835184199,21.6434245011358,24.0792718234887,22.8746201206911
"TRUB2",17.3689920255712,17.8478790031714,18.4953109164492,18.6826133124734,19.1316610516949,20.220097448371,19.0944090087397,18.0621458263348,18.8991859450505,21.1281048701563,20.3136037688496,20.139939643911
"TSC1",36.2399351836811,33.5989677099176,34.7603049282678,39.7886123638196,38.2098069675808,37.8766782686722,36.1267868070324,34.0212672418411,34.2090451218664,38.6021250842768,37.0865794066442,41.5036865730108
"TSC2",56.6771988085812,56.7139839377092,58.6228825420395,53.1735917355011,48.8191826417025,53.9202598623227,57.3244676504281,56.2745468230893,54.5439617742108,53.6244731146466,50.6489854679737,52.0949076460653
"TSC22D1",67.7701807446162,65.8727639524945,67.7436093959355,61.2468477144206,62.3585120013635,62.8349609453296,59.3452582366662,61.2263489819193,59.3619427054179,56.1229925375771,57.3251698676325,55.8569818931274
"TSC22D2",78.1658282262583,77.3464004545333,74.1625702434091,74.5613798262512,71.2554033295992,74.9756604816378,79.278226604321,73.6953447794551,74.7822427058719,79.702769591484,75.8534569093824,78.2783400563411
"TSC22D3",16.7145704606794,18.8207897007127,18.7854334406288,29.7851014649839,36.3635347821725,32.3031898694417,14.8878653394277,15.5116694132024,14.3987223818025,21.4872670372026,21.6938486334982,24.4157107761141
"TSC22D4",45.4125653145418,45.5422852383557,46.4740018420189,38.8023507259062,34.6376716523343,39.0720259098508,47.7154022097448,44.625879696444,44.6318978527014,39.4609911359091,37.6566805463904,39.3884641047831
"TSEN15",25.9837545929176,25.8660050967014,24.5697512664595,25.6146236818074,29.6741428060554,25.1599075799887,24.1395120369668,25.206462796454,24.6835240830901,24.4074116127527,25.8045779042994,25.8812577719576
"TSEN2",13.9681455326089,15.8517346409746,14.7962487331594,15.413860455389,15.2919500574037,14.9634481829469,14.3792309741841,14.6316804753381,15.2270285590874,15.3034314654495,15.9778345744644,15.6979724606328
"TSEN34",50.5084709427977,51.5642669696889,52.7841667429251,49.4398869634005,46.8123650488674,49.6141279983178,54.382636456857,51.1288487965942,52.7492983900935,49.4550688276313,46.5382561971725,45.1448909647456
"TSEN54",17.1758840228163,18.0491708716282,19.1480865958533,15.3434131955381,14.4089503165562,14.7474215008062,19.4380808771476,18.0024855593609,18.3883971357248,15.8031353500356,14.8526349565444,15.6677549968009
"TSFM",19.7077445033813,18.6027235098845,21.0520156607819,22.9094489035307,21.2856452680046,21.0698023981245,22.3524183212461,22.506835715887,22.0467494187331,21.6902717403157,22.2639497732443,22.1040747929795
"TSG1",3.67978027471954,4.14325762573622,4.11611331179801,3.43782628072662,3.33131720410631,3.58604292353588,4.09656867142148,3.93757762027447,3.87923393028429,3.40423271374285,3.48061748476596,3.56566073215528
"TSG101",25.6726361440346,26.6040752810431,25.6214454166105,31.8139825486915,32.4034147323112,30.2437354997002,27.1363307294832,25.5793394650406,24.7663547008186,30.903562112372,31.1005174393097,30.4289860786472
"TSGA10",1.02990934802646,1.22452553311233,0.779704283732663,2.00070217976713,2.30115083978428,1.65620456307882,1.08600310416878,0.999309471812081,1.00777251569663,1.79581083523132,2.25039923584006,1.8583740256572
"TSGA13",9.34428168886508,9.54458942932758,9.77350253330012,6.84747365751286,7.51887658115561,8.18021036372844,8.64678420914131,9.79919885045578,9.49791083286687,8.66673924829029,7.36630683198314,7.17664766005829
"TSHZ1",17.0149606871872,17.2272290754296,17.2078922154023,16.8650740083187,16.8974041316718,17.4261523593511,16.4687559341038,16.7645350196534,17.3392093111639,14.3977181746372,14.3875524478041,14.7763398137621
"TSHZ2",4.55949450949214,4.41164678367865,4.49689912478373,3.18421614526318,3.53199896338982,3.15398955925445,4.24778429352093,3.95249268701793,3.54791145937033,2.03004703113106,2.5054444825686,2.46272330229369
"TSHZ3",19.267887385995,19.206599115255,20.0365868261533,16.3296748334515,15.7066923599229,17.7141879355387,17.486024664591,17.5997787572874,17.5048705466209,15.8655983356089,15.3777281115738,16.6800400351671
"TSIX",27.3891517240787,28.6840912550969,26.3467517270595,27.8266676411274,32.4301723002156,29.178003867806,26.9026338589659,26.1162818678053,28.3556814690531,28.7173576173078,28.6400809414579,28.1475675593444
"TSKU",47.5903944567227,47.6223012124095,51.0978295711312,39.5631811322965,37.4605950662557,39.9937397536512,52.0319208769473,49.0407394525093,50.1677441375555,39.6483800926289,40.2971489831094,38.3157441387533
