"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_TNIP1orf_unt_24h1","fpool2_TNIP1orf_unt_24h2","fpool2_TNIP1orf_unt_24h3","fpool_TNIP1orf_unt_24h1","fpool_TNIP1orf_unt_24h2","fpool_TNIP1orf_unt_24h3"
"ABCB10",23.3767965557256,23.6182458989336,23.1010059878003,21.1341779552866,22.797447854607,21.1562130709808,23.0175491647689,22.9022148836143,22.9874187017508,21.4921837473303,21.5142017878603,21.4849854405678
"ABCB5",1.56632046679024,1.74452952662578,1.81326577612247,1.28214012928739,1.39139353103235,1.52658855379439,1.58650539906506,2.05602523628166,1.79122743130526,1.83985085979048,1.6980289450142,1.53464181718342
"ABCB6",8.92588101622933,9.54458942932758,9.13885951165726,8.45367118211465,7.38508874163326,8.81388863134121,8.79188408648555,9.58570706186947,9.69651116146581,9.21288282383974,8.49014472507098,8.82758567406389
"ABCB7",15.1697064386397,15.19753606849,14.7599834176369,16.9214318161995,18.8507065886979,16.893286543404,15.8386122339995,15.7810148930493,15.3567898443904,16.463258063903,17.120333074473,17.2070016139061
"ABCB8",38.1924716559813,39.3190116385656,37.1356830949882,32.4480078873501,30.2895668678582,30.7766013156473,38.2083383608169,39.0236313058493,39.2517637780026,32.0679190599037,31.8074081761938,32.3089635670739
"ABCB9",8.59330612259578,8.06844906064422,9.13885951165726,7.70693022769452,6.79642224773496,8.25221925777535,9.17528955792628,9.58570706186947,9.40991477245696,7.95905853420474,7.61487207300181,7.7546944921392
"ABCC1",114.051732071555,115.306691981015,115.867683094226,104.67053868655,94.9893660608626,100.668433877574,115.140629337147,111.815094306921,112.704029977727,105.893638374608,100.148696849755,106.284131515729
"ABCC10",30.2106742087762,30.8647531633792,30.8980488251269,21.8668294577366,21.6201148668104,22.524382057872,29.2445828560993,31.0037712782341,29.5791356489542,25.7579120370667,23.7198888710746,24.0789375386389
"ABCC2",2.40312181206174,2.39872809911045,2.13965361582452,2.04297053567771,2.02019637678736,2.03065081212273,2.76316357003832,2.85937284515993,2.71072417937529,2.0306502082132,1.96061074063495,1.94206884829406
"ABCC3",32.0130155678225,34.3370378942593,33.6904781203555,22.6417493160971,24.1754626016872,24.3102026302352,40.112144839695,43.9254133261234,39.7055413939333,22.6642368876412,21.0765654618257,24.11968024175
"ABCC4",30.6612595485378,30.6970099396651,31.8409470287106,24.5438253320729,24.4430382807318,24.756657773326,28.9537235329374,27.4908274970376,29.4597204868672,22.5415801636552,22.5645289703433,22.5986193256036
"ABCC5",34.6199736050145,33.531870420432,36.2471828646882,33.4906273331442,31.0120212012788,33.5705464046673,31.9152002778588,31.9160473764517,32.6600468307992,33.9759125441309,31.2822445849523,32.5805815878143
"ABCC9",144.487698950212,130.43713076002,120.709102716473,135.343275625656,140.597640554029,124.157735115674,130.780928396263,133.954809765159,126.795019103995,127.944591642319,141.426555121337,142.232776560725
"ABCD1",2.47821936868867,2.49937403333886,2.55670474433268,2.01479163173732,1.76599948169491,1.56979389022254,3.02758113654916,3.60825620936848,3.11673573047115,2.31684923084727,2.0131270997591,2.22726777007151
"ABCD3",40.5419523561666,35.9473728419139,36.6279686776739,45.0439779487009,46.7187135612017,43.536577340759,37.9968043076082,35.7830087480014,36.2783262420359,41.5942579561522,44.7789488798589,42.9563899800986
"ABCD4",10.4922014830196,10.1652393570694,10.6076047903165,10.3839261020308,10.1946333716024,11.1901821348891,11.1055377934554,11.6281162369837,11.2369667523883,11.2707900818276,11.5535990073131,11.5709276835422
"ABCE1",132.289710109524,124.482246318172,121.688266235579,146.840268433331,154.003182074168,141.641494590263,116.91222703277,105.973804066094,120.155536091957,130.643039570011,140.866380624013,136.134951995102
"ABCF1",82.8004202923773,84.5258104294932,86.8010327029827,84.578980177057,75.4964778424574,85.1145127634421,72.6487263988543,71.8111065970164,73.9896344291159,75.8018554233678,76.1137098239353,74.0566533548776
"ABCF2",88.4541934841476,89.8097219764848,92.7304117909032,97.4003814699309,90.3469280294374,93.9284013947833,84.0847861504483,79.6131096459528,82.5397600345464,90.9976606727484,91.4309812351459,89.2808434173785
"ABCF3",31.0796602211735,32.2570219202055,33.3096923073698,30.7431841989569,29.5537337504853,32.6776361184856,30.5005662970258,29.3698439381427,31.227064885755,31.1684364173395,30.7920918997935,31.5891758121117
"ABCG1",3.04681515457828,3.01937802685231,2.68363334866126,5.31172339276204,5.99369521060091,5.7031044085149,3.82083383608169,3.62187227053591,3.02120360080154,10.6438779370101,9.80305370317474,9.69676334043326
"ABCG2",6.49057453704176,5.98843308659041,5.96564440344293,4.64951915016306,5.31137722903697,5.19904215018656,4.70663268389302,4.56138049108845,4.75272345106329,3.93864369244036,4.07877055864235,4.11501301421748
"ABHD10",15.2340757728914,14.4426915617769,14.3429322891288,14.9348190884025,14.7166623474576,14.7906268372344,14.2785485915856,15.4133812415287,15.2373746823034,14.9504918014086,15.0546896155898,14.6809540210201
"ABHD11",15.6739328902777,17.2272290754296,16.7364431136104,12.1310181463345,12.7633598904314,13.0624133801086,16.142692435487,15.1410600181802,15.7986259441124,13.2469261904915,13.6192424661963,12.6438188654669
"ABHD12",21.8963018679376,20.0453152338251,21.8317199445146,21.8809189097067,21.0180695889599,22.0635251359718,20.9286503893333,22.480116987424,22.1634540833504,23.7817759284029,22.2669362686398,22.8159137421959
"ABHD13",13.8286786417303,11.7923486270954,12.348339935394,14.3289726536843,16.5896921007704,13.5952791960557,12.2293124511265,10.0350370803946,11.0220194606317,12.5927569958993,14.5295260243483,13.4450920266512
"ABHD14A",2.1992855869315,2.58324564519586,2.23031690463064,1.94434437188637,2.00681759283513,2.18907037902592,2.7896053266894,3.00914951800164,2.81819782525361,2.87561875122808,2.13566527104878,2.09145875970129
"ABHD14B",15.9421384496596,16.4891588910879,16.1743307230124,18.3444664651888,19.198554971456,19.31278538338,18.5753340473868,19.5254317140921,18.7004143828269,19.0663063173843,19.0284274559838,19.4478502850146
"ABHD15",15.4593684427722,15.6672170948892,15.6847489634594,11.8069607510201,12.1345570446764,13.1056187165368,14.9924760211648,15.3453009356916,15.213491649886,14.8959777018592,14.4770096652241,13.4586729276882
"ABHD16A",13.5604730823484,13.3691349300072,13.7445545830083,13.7653945748767,12.7098447546225,13.4368596291525,13.7232717019128,14.691729999655,13.2550829916589,13.7239245615482,14.0568787922309,13.7031291463546
"ABHD16B",6.47984631466648,6.8103748827891,7.56131828643071,4.60725079425248,4.45513505609398,4.88220301638018,5.71141943663422,6.09999540300784,5.03931984007213,4.96078305899063,4.81399958638045,4.98419068058684
"ABHD17A",55.9262232423119,58.8443228788772,58.822341777413,45.3821247959855,42.3706087767256,48.7788248273737,57.2728449062487,57.7184832887282,58.2626575822557,47.7679797301158,45.6367160788867,46.7997849735757
"ABHD17B",15.2126193281408,14.0568821472346,13.8533505295757,14.1176308741315,14.3554351807473,14.8338321736625,14.728058454654,13.5343648004236,14.5208837097813,14.9913773760706,16.2800713284866,13.8660999587988
"ABHD17C",29.0949390817475,27.6273089456986,28.7583952093024,28.9256448948023,27.9482796762172,29.8980928082751,30.6063333236302,28.7707372467758,30.6299890753199,32.2042043087771,31.2472336788695,32.5670006867773
"ABHD18",3.66905205234427,4.42842110605005,4.7688889912021,4.40999846666981,5.09731668580122,4.8678012375708,4.60086565728868,4.13928259489818,4.23923825408912,4.55192731237052,4.93653775767014,5.07925698784599
"ABHD2",79.6141382469205,80.3657784813856,80.6721943796888,69.1510302696978,67.6163740945915,68.782895593604,78.2940414438608,78.8778423429117,77.5482062593091,63.9041531967227,67.5885541927816,67.374850044663
"ABHD3",16.1674311195404,14.8452752986905,15.5034223858471,9.24268049244535,9.63272444560861,8.4394423822973,15.2040100743735,14.0790072471208,13.8999248669288,8.62685625368425,8.71771561460897,8.54238675228645
"ABHD4",14.5689259856243,13.6878470550638,13.5269626898736,16.9496107201399,16.6432072365793,18.4486786548171,14.7148375763285,14.9912833453385,13.290907540285,15.413861647578,13.7942969966102,15.1834473593899
"ABHD5",21.9821276469398,20.1124125233107,20.58056655899,27.8971149009783,27.025143583513,25.8655947416484,21.6029151839359,20.4377078123098,21.2797818839065,24.3405454487837,27.5360776340962,26.048168189007
"ABHD6",7.40247343894019,6.62585733670368,7.14426715792254,6.32616393461579,5.41840750065484,6.37998801255581,7.1128325391417,6.24977207584955,7.49927217906469,7.18223261562654,7.03719212263615,7.59172367969495
"ABHD8",16.424908456547,16.1368981212884,16.3737899583859,12.7650434849931,12.1880721804853,13.4368596291525,17.1474791882282,15.6040060978727,14.9030122284598,15.4411186973527,14.2319333226448,14.7896012293163
"ABI1",43.1059975038575,40.7448290401348,41.1792657757413,50.9615477761811,54.103802302835,48.8220301638018,40.9053975392275,39.1597919175236,39.0129334538286,49.8122584632163,51.2734719582122,50.181429331794
"ABI2",33.0321966934737,33.2467069401182,34.4883150618494,37.5483895005592,37.3268072267333,35.6155989955994,35.0353275626868,37.7028733726087,35.3230049453397,34.7799955124837,35.9912114530844,37.8635520912156
"ABI3BP",1.86671069329796,1.34194578971214,1.21488807000206,3.56463134845834,3.87984734614791,3.21159667449198,1.42785485915856,1.66115946242624,1.46880649367031,2.71207645258004,2.99343247007657,2.96063642607066
"ABL1",80.9337095990794,81.3051405341841,80.2732759089418,81.2679589640621,76.045007984499,82.0469338770439,78.7832139419059,80.5934660500076,82.5278185183377,81.2668939031899,79.4922622609223,79.6112418790193
"ABL2",140.925929121621,144.007557558484,138.896158450981,151.038925120448,148.236926190755,139.553236662902,124.725766123165,120.338748597731,119.462928151852,144.666791679081,149.041427194339,144.134102705908
"ABLIM1",86.2441796748408,78.4870543757886,80.7265923529724,109.024179345339,103.270833327296,107.466073475601,68.6163585095639,69.8095456054045,71.3744423794103,119.603934411269,114.923299216682,119.226730204011
"ABLIM3",9.84850814050303,9.7626556201558,9.2476554582246,12.0887497904239,11.9740116372496,11.5358248263142,9.95532137913326,9.83079616288317,9.57709599937879,12.2111582990539,11.2209953995268,12.2635536364303
"ABR",50.755220057429,52.3358857987734,51.4967480418782,41.8315828994973,40.9524576777888,42.2692208055334,53.8750791765844,56.8334393128454,52.6740279965833,44.3472199833942,42.4332181723135,45.129334146022
"ABRACL",23.9883052311163,22.2595257868501,24.0801695069064,19.4998015267445,23.0382659657472,19.7592405264708,24.1677655790911,23.7872588594971,23.8830324174035,18.9436495933983,18.9584056438183,18.5515108165712
"ABT1",24.3959776813768,25.2285808465882,24.6966798707881,22.5572126042759,21.8743117619029,22.034721578353,23.7314765943482,22.2622600087451,23.5725529959772,21.682983095753,21.63673995915,20.9145875970129
"ABTB1",6.8660623201764,7.56521938950217,7.34372639329601,5.6921385959572,5.71274074760399,5.05502436209275,8.79188408648555,9.42231432786033,8.34711982988251,6.35089259749899,6.12690856448421,6.84477412265877
"ABTB2",5.86833763927577,7.12908700784573,5.65738922150211,7.19970995676764,6.26127088964559,7.58973743254382,5.12970079031037,4.8745498979393,4.65719132139368,6.62346309524573,6.52953398443603,7.1163921433992
"ACAA1",35.5104160621623,37.0880267631692,36.4829074155841,44.5931154856548,42.7853510792449,44.861540991222,35.6963714789639,37.1582309259116,34.7736951997394,43.0525101190972,42.8533490453067,41.5711380743224
"ACAA2",5.77178363789829,5.35100883647715,5.34913403956129,9.04542816486267,9.03067916775807,9.46196867776336,6.04194139477278,6.41316480985869,5.86328445847255,8.28614313150083,8.22756292945023,8.21644512739793
"ACACA",225.045920766157,232.206944587314,228.797875631133,248.664737821902,242.303156158913,244.153356155437,231.286045427035,237.355178270609,234.316431047145,248.052781474419,241.505230158926,249.168791326231
"ACACB",5.79324008264884,6.32391953401845,6.63655274060825,4.94539764153707,5.51205898832048,5.96233642708376,7.49623801058242,7.85646729360608,7.29626640351676,5.45140995493476,5.47920680195303,5.96201555525238
"ACAD10",13.2064417439643,13.5201038313498,13.4544320588287,12.5255228014999,12.0141479891063,12.2127084303551,14.1331189300046,16.6115946242624,14.2581703531899,14.5961501543378,13.1115843279962,14.3142696930205
"ACAD11",19.6111905020039,19.5253112403116,17.9694638413737,21.4723248025712,23.6001748917411,20.220097448371,20.7038954577991,19.7705208151058,19.4766129363925,22.0918388423731,21.5317072409017,22.2047731955299
"ACAD8",9.17263013086067,8.89039085684291,9.26578811598583,9.89079528307414,9.25811849494605,9.67799535990407,9.2149521929029,8.27856518979636,8.84866351064798,10.8346772854328,10.9058972447819,11.1499197513945
"ACAD9",41.5718617041931,42.0196775403613,42.1040313215638,36.5339489587055,35.4537774734206,37.300607116297,38.8958240337451,40.2490768109178,40.3026172043683,39.481836598615,37.3741422433537,38.787053361733
"ACADM",21.1882391911694,20.9008056747665,20.5080359279452,21.1764463111972,20.911039317342,19.4135978350457,20.4791405262648,19.4709674694224,20.6707645572627,18.6983361454262,18.2056711630388,18.8095479362746
"ACADS",3.95871405647671,4.51229271790706,4.38810317821638,4.18456723514675,3.85308977824344,4.23412296995803,5.10325903365928,5.13325506012044,5.09902742111564,4.68821256124389,4.3413523542631,4.03352760799535
"ACADSB",21.1560545240435,21.4879069577656,21.4690667892901,22.8671805476201,24.3092504412095,24.2093901785696,22.4754931534217,22.6162775990983,22.1037465023069,23.5228339555435,23.2997579980814,24.2419083510832
"ACADVL",77.3182986586115,78.8560894679595,79.4754389674479,73.5046709284869,72.8340998359628,77.0063112937605,81.4273896070143,83.3575264669956,78.3841123939182,80.3265256859636,73.3478482433967,79.1630721447976
"ACAP2",53.5016449854996,50.85974543009,50.1186660520251,51.8773621542435,60.2580429208627,51.0831094368746,52.9231759371454,51.2100060506975,51.7187066998872,53.2466467348252,56.1925042628409,57.4743731886745
"ACAP3",26.8741970500655,26.6879468929001,26.5824762779554,26.7417798394227,24.6972351758243,27.968254447818,29.2181410994482,29.5332366721518,29.2328316789018,32.8583735033692,28.7789648000344,32.7571333012956
"ACAT1",28.0972144008469,30.3279748474943,30.1183445413943,32.0394137802145,32.6308540594991,33.0376805887202,31.1087267000008,31.8751991929495,32.0868540527816,31.795348562157,32.2800554083111,30.9916161664828
"ACAT2",130.00459874359,132.148111641903,131.226044217983,133.765257004994,138.216217010531,132.726793507256,131.838598662307,131.667311489031,129.660982994083,117.627798302605,124.026134798202,119.769966245492
"ACBD3",53.1261572023649,50.5410333050334,49.6109516347108,52.8636237921569,58.0773011366485,50.1181902566461,49.8823739222707,48.6365704900536,49.4975846850687,49.9349151872024,52.4638427650262,51.7975565551995
"ACBD4",3.90507294460033,3.84131982305099,3.227613081498,3.53645244451796,3.97349883381355,3.96048917257979,4.71985356221856,4.71115716393016,4.62136677276757,5.00166863365264,5.00655956983567,4.91628617540174
"ACBD5",18.9996818266131,17.8478790031714,18.2958516810757,25.2764768345228,24.6437200400153,23.4172923440536,16.2616803404169,16.5298982572579,17.2674324377827,22.6233513129792,23.1772198267917,22.6936856328627
"ACBD6",36.7012487458179,36.6854430262556,36.7367646242413,38.788261273936,38.7583371096224,39.9505344172231,38.4859768056533,37.648409127939,37.4366533142799,34.9299092862444,35.5535751270498,36.844984513439
"ACBD7",5.39629585476364,5.8710128299906,5.87498111463681,4.56498243834191,4.17418059309706,5.01181902566461,5.63209416668097,5.65066538448271,5.26620864803746,4.97441158387796,4.93653775767014,4.41379283703195
"ACCS",1.26593024028252,1.17420256599812,1.23302072776328,1.43712410095949,1.45828745079352,1.51218677498501,1.11055377934554,1.75647189059824,1.3852158802094,1.55365183715641,1.47045805547621,1.87416434310895
"ACD",25.533169253156,24.6582538859605,27.0901906952697,22.1627079491106,21.6334936507627,22.2363464816844,26.7854994875485,28.0490860049021,27.7282006366054,22.6506083627539,20.7089509479566,20.7516167845687
"ACER2",6.09363030915656,4.74713323110669,5.83871579911436,5.83303311565911,5.52543777227271,5.77511330256181,5.5792106533788,5.35111203879929,6.11405629885529,5.71035192779416,5.46170134891164,6.22005267495579
"ACER3",62.2666026660998,62.4004792216144,61.0526586820436,49.2144557318774,46.6651984253928,47.3386469464356,59.9302414496827,58.984776977299,61.6779312179444,47.250095784397,49.5054212010324,48.891243733277
"ACIN1",146.526061201515,150.314702770131,153.964397050559,151.813844978809,147.434199153621,153.623774559668,146.051042862265,143.445204398856,145.97309413517,150.949541652143,150.424357984608,150.476383490197
"ACKR3",2.87516359657387,3.20389557293773,3.26387839702045,1.38076629307873,1.21746933965331,1.54099033260377,2.23432843701663,2.66874798881593,2.71072417937529,1.32196691407168,1.12034899464854,1.56180361925746
"ACKR4",1.56632046679024,1.30839714496933,1.50501059418165,1.95843382385656,2.0737115125963,1.51218677498501,1.65260979069277,1.55223097308682,1.27774223433109,1.30833838918434,1.6980289450142,2.13220146281236
"ACLY",616.851330133598,634.522292343013,649.131015194084,694.849502813913,671.494545346585,670.489214249545,659.430969121393,673.246144423488,656.389321443708,662.496223298333,642.082512104904,661.838050237163
"ACO1",31.5409737833104,32.6931543018619,33.9987333022963,27.728041477336,25.8879469475731,27.3489779590146,30.8575300118155,30.5680573208764,32.46898257146,25.9759684352641,25.382906910006,24.9073725018972
"ACO2",82.1138140603597,83.9219348241228,85.6405426062643,82.0428788224227,75.8978413610245,81.4420591670499,88.8443023476435,90.6285031304022,87.0536531614356,84.9874811974328,80.069942211288,81.0643982899806
"ACOT1",5.25682896388506,5.25036290224874,5.83871579911436,1.71891314036331,1.40477231498459,1.52658855379439,6.41212598788796,7.78838698776894,6.97384546588181,1.51276626249439,1.41794169635206,1.53464181718342
"ACOT11",3.93725761172616,4.09293465862202,3.98918470746944,4.66360860213325,5.01704398208781,5.1702385925678,5.27513045189133,5.74597781265471,4.93184619419381,5.95566537576622,4.81399958638045,5.39161771169749
"ACOT13",20.0295911746396,18.9214356349411,19.1118212803309,23.5012058862787,22.4897358237056,23.2156674407223,21.8541118721212,20.6283326686538,21.3156064325326,22.6233513129792,22.9846598433365,22.3677440079742
"ACOT2",9.36573813361563,9.62846104118458,9.30205343150828,6.62204242598981,6.26127088964559,6.81204137683724,9.41326536778604,9.81718010171575,9.49350538591788,6.62346309524573,6.49452307835327,6.85835502369579
"ACOT4",1.33029957453418,1.19097688836952,1.4687452786592,0.732651502449936,0.682317981563943,0.892910286181626,1.22954168427542,1.52499885075196,1.42104042883551,0.640540669704834,0.875272652069173,0.733368655999154
"ACOT7",93.0566008831408,93.0471661941653,94.3079530161297,86.1147304418079,86.5072170351462,88.3837165531716,101.404136756909,102.896574242255,99.5564206319463,96.1083575054997,94.1793373626431,93.0020103015224
"ACOT8",5.86833763927577,6.10585334319022,5.78431782583068,5.81894366368892,5.63246804389059,6.04874709994005,6.1741501780282,7.08035180706267,6.65142452824686,6.31000702283698,6.23194128273251,5.93485375317834
"ACOT9",36.744161635319,37.0880267631692,37.443938276929,37.7174629242015,38.1295342638674,37.4446249043908,35.3790703991509,34.8435005274488,36.5290980824186,36.0338198021187,35.9211896409189,34.0337379987756
"ACOX1",43.3742030632394,41.8854829613901,41.3243270378311,50.6374903808667,51.6287272716717,50.3918240540243,40.9186184175531,42.5229590258783,41.1504648551862,53.2875323094872,51.2559665051708,51.9062037634957
"ACOX3",11.5864801652977,11.8762202389524,12.6384624595736,12.2719126660364,11.19804216802,11.982279969405,12.5201717742884,12.622088702206,11.5832707224407,12.6336425705613,13.5667261070722,12.9290177872443
"ACP1",36.9265414156987,36.7189916709984,37.6071321967801,41.366630984481,40.109594288798,40.929855376261,35.4716165474297,34.244393836082,36.433565952749,36.7561316211476,38.8095893927471,38.732729757585
"ACP2",13.9788737549841,14.4091429170341,14.5605241822634,14.1880781339824,12.5492993471957,14.8338321736625,13.4191915004253,12.9761062925591,12.5624750515542,12.9198415931954,12.9365297975824,12.5487525582078
"ACP5",4.61313562136852,4.34454949419304,4.5512970980674,3.70552586816025,3.96012004986132,3.93168561496103,5.39411835682121,5.86852236316156,5.80357687742904,4.41564206349715,4.04375965255958,4.92986707643876
"ACP6",4.99935162687845,5.21681425750593,5.54859327493476,5.48079681640433,5.2444833092758,5.4726759475648,6.12126666472603,6.67186997203983,5.68416171534202,5.66946635313215,6.2494467357739,5.59533122725281
"ACP7",3.75487783134647,3.12002396108072,2.91935789955718,4.79041366986497,4.3079684326194,5.27105104423347,2.71028005673615,2.62789980531365,1.98229169064449,8.1634864075148,10.6083045430784,10.0091240642848
"ACSF2",11.0286126017834,11.6413797257528,10.7889313679287,15.1743397718958,14.9307228906933,14.9202428465188,14.2785485915856,16.3528894620813,13.8043927372592,18.0986810503834,16.9977949031833,17.4242960304984
"ACSF3",15.3091733295183,16.6065791476877,16.5913818515206,16.2451381216303,16.0946770945377,17.4837594745886,16.4071100019979,16.9928443369504,16.5628829814693,17.9896528512847,17.1728494335972,16.8674790879805
"ACSL1",55.1001501194157,53.6946059108569,51.6780746194904,55.0474888475365,51.3210152407703,54.4099203418417,52.328236412496,54.0693788958575,53.7248814229491,57.6622887983224,55.2997261577304,57.7324103083779
"ACSL3",145.260130961232,137.582992090237,141.634189772926,155.843428242284,164.933648563143,149.951320963276,136.18826763141,130.047000210107,138.103634953636,135.76736492765,144.209922154917,144.07977910176
"ACSL4",124.597574666451,115.306691981015,118.025469367812,116.012547522553,130.376249614522,112.809133413882,117.53360831407,111.692549756414,115.784941159572,103.290590121126,113.837961128117,106.637234942692
"ACSL6",3.77633427609702,4.10970898099342,4.33370520493271,3.19830559723337,2.91657490158705,2.93796287711374,3.27877782473446,3.75803288221019,3.55857183019312,2.91650432589009,2.95842156399381,3.35448255614428
"ACSS1",11.7688599456774,12.1613837192662,12.9467176415144,6.77702639766191,6.39505872916793,6.79763959802786,13.7497134585639,13.3982041887494,12.9923696350675,6.62346309524573,6.65207215572572,6.74970781539962
"ACSS2",100.501987211582,107.892441492856,104.08145554943,114.082292602637,120.556222193582,115.40145359957,136.703881886106,156.203453712737,131.308912230884,111.753904076162,107.991139812295,110.901637868317
"ACTA2",3.11118448882993,2.9019577702525,3.3001437125429,7.2560677646484,6.10072548221878,6.39438979136519,4.44221511738217,4.86093383677187,3.65410395986273,8.29977165638816,8.262573835533,8.78684297095283
"ACTB",6151.18722219991,6256.13449731561,6134.42318188441,6211.84212132966,6011.79670528828,6022.21902337317,5898.09823859088,5983.60531214867,5850.65033432374,5645.77997687795,5629.42109450114,5563.56549972721
"ACTG1",2405.17090253542,2429.62640091857,2364.48043940594,2212.64980575472,2122.54407402195,2135.27973517288,2087.60312935976,2056.24309326034,2033.50885366361,1946.95743688006,1962.95647134249,1923.91118360756
"ACTG1P17",4.23764783823388,4.74713323110669,5.18594011971027,3.42373682875643,3.55875653129429,3.47082869306084,4.19101842919687,4.47968412408388,4.40641948101094,4.1021859910884,3.93872693431128,4.26440292562471
"ACTG1P20",5.11736207300648,4.99874806667771,4.89581759553067,4.66360860213325,4.01363518567025,4.1045069606736,4.34966896910338,4.04397016672618,4.75272345106329,4.33387091417313,3.60612332652499,4.00636580592131
"ACTL10",2.4674911463134,2.39872809911045,2.77429663746738,2.21204395932,1.75262069774268,2.50590951283231,2.69705917841061,2.17856978678852,2.12558988514891,2.31684923084727,2.59080705012475,2.51246669184895
"ACTL6A",38.0637329874779,36.2996336117133,36.8636932285698,40.9580368773455,41.594639307496,39.532882831751,36.7408208666817,37.0220703142373,36.1350280475314,38.1598696845433,39.8949274813129,40.661217704842
"ACTN1",1156.45945916521,1210.13316451766,1198.71373927904,1136.27203304,1093.35436092843,1112.7102343704,1168.27613411486,1148.40583098323,1134.04996979178,1109.98883797404,1093.84573874389,1093.28969528229
"ACTN4",875.937900496505,892.511370415171,888.808485481952,860.203311136076,832.18711939687,852.268466381553,902.443933623184,898.210707031737,884.806643483755,858.297240354702,831.456503106591,832.549976272521
"ACTR10",24.3101519023746,24.3730904056467,24.1527001379513,29.1792550302657,30.2628092999537,28.5011202637651,25.1328896968557,24.1548925110177,24.4562251954211,29.1377862091263,29.9343247007657,30.7064172447053
"ACTR1A",117.227285894637,114.786687987502,121.797062182146,120.22529366164,116.208117409106,121.334986469035,111.941176782366,113.77580711503,115.880473289242,117.273456655534,118.301851653669,117.759992892012
"ACTR1B",34.1908447100034,37.1383497302834,34.4883150618494,36.2662493712718,36.0424439673189,35.111536737271,37.1506680947735,38.7649261436681,37.1978229901059,39.3728083995163,38.5995239562505,36.3560720761062
"ACTR2",287.527087879762,272.314349377335,263.54004790164,286.058143350789,319.35157293983,270.263781136845,268.132633320321,255.069673849433,262.773064172482,274.955489602022,286.511749928323,283.895155277895
"ACTR3",157.447391579545,151.086321599215,145.786568400247,155.040329479983,164.050648822295,150.167347645416,138.462258703403,135.003246475051,134.998840739373,143.631023787643,154.310568559795,149.892404745605
"ACTR3B",4.84915651362459,5.04907103379192,4.60569507135108,4.71996641001401,4.3079684326194,5.4006670535179,4.9842711287294,4.2482110842376,5.08708590490694,5.00166863365264,5.61925042628409,5.24222780029025
"ACTR5",10.4063757040174,10.2658852912979,10.2812169506144,9.67945350352127,9.48555782213403,10.4124860791825,9.45292800276266,8.46919004614035,9.6845696452571,10.4939641632494,10.0481300457541,9.15352729895241
"ACTR6",8.21781833946113,8.92393950158571,9.17512482717971,9.52446953184917,10.9438452729276,9.51957579300088,9.78344996090122,8.16963670045693,8.12023102191718,9.66262414512185,9.2078682997677,9.13994639791539
"ACTR8",16.9720477976861,16.5730305029449,16.2105960385349,20.9791939836145,21.4863270272881,20.9257846100307,17.0020495266473,16.979228275783,16.0493977844951,21.0424424260482,20.954027290536,21.4170809353827
"ACTRT3",1.85598247092268,2.01291868456821,2.06712298477962,2.35293847902191,1.92654488912172,2.07385614855087,1.99635262715687,1.77008795176567,1.93452562580968,2.15330693219923,2.13566527104878,1.88774524414597
"ACVR1",22.9691241054651,22.1756541749931,22.5570262549635,18.1190352336657,19.8006002493066,18.2902590879139,21.9995415337022,22.194179702908,22.5455826020289,18.3031089236934,17.7330239309215,18.3342163999789
"ACVR1B",27.1745872765732,26.5202036691861,27.8154970057187,30.306411187881,30.9852636333743,29.2356109830436,29.1652575861461,29.7102454673284,28.5402237387971,32.1769472590024,30.4769937450486,32.2818017649998
"ACVR2A",9.61248724824697,8.8400678897287,9.13885951165726,9.25676994441554,10.5424817543605,9.41876334133521,9.46614888108821,7.96539578294551,9.18302596449163,8.79039855233229,9.76804279709197,9.33007901243368
"ACVR2B",12.7773128489533,12.4129985548373,12.0582174112144,11.9619447226922,13.8336626066101,12.1118959786895,14.3843156181899,14.0926233082882,13.7088606075896,13.7648101362103,14.4069878530586,14.1784606826503
"ACY1",25.9515699257918,27.1576279192994,27.4709765082554,28.9115554428321,28.1623402194529,30.2437354997002,34.3346210114331,36.9948381919025,32.8033450253037,30.8958659195927,30.6345428224211,29.22609903167
"ACYP1",2.26365492118316,2.36517945436764,2.62923537537758,2.45156464281325,2.48845381511556,2.01624903331335,2.74994269171277,2.47812313247194,2.50771840382736,2.07153578287521,2.06564345888325,2.20010596799746
"ACYP2",1.01918112565119,1.25807417785513,1.08795946567348,1.36667684110853,1.48504501869799,1.35376720808182,1.05767026604337,1.13013307689654,1.28968375053979,1.55365183715641,1.47045805547621,1.31734740059107
"ADA",8.00325389195562,8.03490041590142,7.67011423299805,8.12961378680025,8.65607321709551,8.64106728562864,8.6200126682535,9.05468067633977,8.71730683235226,9.64899562023452,9.4179337362643,8.88190927821198
"ADAL",6.32965120141262,6.27359656690424,6.32829755866743,7.24197831267821,7.57239171696454,6.95605916493105,6.4253468662135,6.6582539108724,6.43647723649023,6.54169194592171,6.91465395134647,7.02132583614005
"ADAM10",143.489974269312,137.482346156008,134.109136802018,140.795893538119,152.197046240616,136.197622200317,142.335976052787,135.64320134992,138.736535312697,131.147294990843,136.052381037632,133.581742600142
