"","fpool_eGFPorf_IL17_1h1","fpool_eGFPorf_IL17_1h2","fpool_eGFPorf_IL17_1h3","fpool2_eGFPorf_IL17_1h1","fpool2_eGFPorf_IL17_1h2","fpool2_eGFPorf_IL17_1h3","fpool_TNIP1orf_IL17_1h1","fpool_TNIP1orf_IL17_1h2","fpool_TNIP1orf_IL17_1h3","fpool2_TNIP1orf_IL17_1h1","fpool2_TNIP1orf_IL17_1h2","fpool2_TNIP1orf_IL17_1h3"
"RNF13",26.4271765371478,27.1636502329219,27.8867264771263,25.5464131896759,24.9866336721004,24.1149840954143,29.678426033111,28.3621038389817,27.1193102104381,25.7238205028763,26.4429640820058,26.4405906738403
"RNF130",11.430802549798,12.0955984623027,12.785893155362,15.3716417649879,16.3503139800657,16.7693376374925,12.1138745434882,12.1904197866928,11.8238655286889,16.7406921062814,17.7660184122996,16.290729040931
"RNF135",9.56412103249157,9.98058360830841,10.7249126696619,10.3645447798114,10.0757063073738,9.66532428673919,11.603935951854,12.2491404985747,12.3362757357827,11.1343855597853,10.1806525572676,10.1632696403504
"RNF138",20.0301218991874,21.4816914089479,20.6586432571356,20.5247182541054,22.8065918080917,20.2005277592849,21.4060888799338,21.9263138167201,19.6893622075784,22.0992781309556,18.6905196839114,20.7287795039336
"RNF138P1",2.24421261069429,2.3550976212045,2.07074816572707,2.94878597960831,2.75300158467773,2.75461742172067,2.00575846042789,2.39580504478355,2.60048180100092,2.65973612903536,2.50617814593568,2.41344133939719
"RNF139",18.677302147881,19.6982194239581,20.3851482163792,17.4737466217383,18.1670155334063,17.8969588042787,19.7969493241103,21.2451535588894,19.2025725108393,17.470815749546,17.0977042400501,17.4572256883063
"RNF139-AS1",3.98505043020482,3.82989176263839,3.95591041094086,4.91950928281188,4.5277792560182,5.07429525053808,3.47891439181561,3.49975442816421,3.75340476696191,3.61150444971958,3.89849933812216,4.18329832162179
"RNF14",31.5343332726997,32.4454711115456,31.1588992861762,32.2176765197799,29.1510726174505,30.1719206484375,32.908037113461,32.7896455148808,34.0880890269135,30.6912688615159,29.9738906253907,29.4573923480868
"RNF141",45.4715228036003,47.5592529330618,47.6369754917496,35.3416379041174,38.5000983034881,34.7790585584499,48.9201088907752,51.0282986254144,46.603708335179,34.8373281214828,32.4355144931764,34.4183551012921
"RNF144A",14.1679029768598,14.1420182399513,13.0789235561724,16.0577454335106,16.0149229240644,15.1262325087468,15.6041209040068,15.5962210758459,15.9231471854391,15.5803170303787,15.7276601869386,15.9555288549036
"RNF144A-AS1",6.23975001571544,6.3564770747073,5.34292097477692,8.30623377424321,7.5882226420305,8.054436905616,5.57532860186736,5.83683876106581,7.05845060271677,6.47984733397341,7.11754593445732,7.36099608516142
"RNF144B",47.6108656661313,50.1087032705793,49.2974810963421,31.9111195615038,35.8449191101441,36.0194418419147,48.7954572350424,45.1327391524666,44.3619136791437,32.8555639469074,31.0877475791399,30.3020968168758
"RNF145",62.7435703260933,69.0752418801826,68.4714369893715,64.464548940348,67.916688840273,66.7068464523117,79.0858095781145,74.5048392358179,72.0704956277396,65.815431271424,65.4279574632274,64.6802278958446
"RNF146",9.60606893175688,9.19174023033214,9.23045762552868,7.54714035374998,8.03541071669896,7.73225942939136,10.357419394526,10.1821714403301,9.37710678981611,8.09654968691647,7.8304143848568,8.05821247209839
"RNF149",46.5307072600494,51.1147643903172,47.0313793300747,49.8374026454592,52.2651062268767,50.8718234958706,52.0250683153924,53.2831739616812,51.996825764841,48.6705635769069,51.4044984155251,49.9984597478451
"RNF152",6.82702060542984,7.49972834713667,7.22808321999071,6.08734531433992,6.1208867720246,5.73475907679859,7.63774690581017,7.73938982604098,7.69896336158399,6.07567174573764,5.49131478198351,5.72521917734777
"RNF157",2.27567353514328,1.73774193409264,1.92423296532185,3.70787940010154,2.62722993867723,3.75336759801705,1.64313546193245,1.71464478695293,2.7413946079517,2.4511293738169,2.90716664928539,3.05702569656977
"RNF165",3.5341105131027,2.99531833376495,2.95960704818539,2.14589870793278,2.48748366534333,2.35189557643987,4.09084070177666,3.72289313331562,3.94555859462208,2.68581197343767,2.71781096714802,2.44025735427938
"RNF166",7.54013489294017,7.41970075806662,6.95458817923431,5.10928263793519,5.54792705135563,5.04207750291561,5.99461144387771,6.00125675433527,6.12330197477063,4.94137251423727,5.7809175899583,5.20230688714505
"RNF167",57.0386560260106,56.1793675271793,56.4278875160626,52.2168685596976,51.1750852948723,51.870573672167,56.7391672958331,57.3466472239122,57.1977893668428,50.4958726850684,48.7089645874521,50.2129878669026
"RNF168",60.7825060354398,63.176065314447,63.5875969758642,55.9101500094051,57.9947034335664,55.2212194249033,63.7196600168703,64.51057407351,61.5532761271399,59.6876078368818,55.9713119258968,58.4589124431763
"RNF169",67.0642039504206,69.2924596219442,70.2393870742611,71.9241015917333,72.402544214291,72.006665936207,72.8872226975831,73.7062375542234,69.815890716527,75.5417212334847,74.205150258771,76.4926824514498
"RNF170",13.4233277649004,13.6275551673581,13.8310349182525,13.9848364775483,13.7230840413885,13.5153451276236,14.7882191573921,16.1247074827834,15.0776703437344,13.8071596110218,12.5308907296784,13.6091275527119
"RNF180",5.23300043334791,5.19036077682934,5.0596582539935,5.89757195921662,6.17678528135816,6.31467853400294,5.57532860186736,5.89555947294776,5.36749691930731,6.97528837761725,6.33784606683289,7.38781210004361
"RNF181",16.1918891164112,16.5085483738801,16.3315610051682,16.6270654988805,15.1904199113944,16.2538536755331,16.7259858056021,16.2538930489237,16.1281112682766,15.5412032637753,17.3204756307999,16.9209053906625
"RNF185",30.7478101614751,29.0157172942574,28.8830298398818,29.7944167543592,29.3327427727846,28.9476462387839,28.3525856948621,29.242914517211,28.4771972592366,27.4969779222332,26.6323197641431,26.4674066887225
"RNF187",63.1630493187464,62.3300593728493,61.6535963305154,78.5953649218373,77.1539175076434,82.8801557587886,67.4705416575575,67.4466096676075,72.9544032349764,75.1505835674501,79.6519107626046,78.356395485762
"RNF19A",38.3403799284969,40.288174840411,37.7032449042759,36.6554534395864,38.1926565021535,35.2784336465981,39.2312756497252,38.849622981098,38.2514219595504,32.6730330360913,30.0518606121531,32.152401843747
"RNF19B",57.4791089682964,55.310496560133,56.681847196765,55.2240463408823,53.4808988048816,55.8494655035413,54.7107448979993,51.7799237375033,55.0584767522263,42.6209676755716,45.7795207990917,44.4877686895548
"RNF2",15.1431916347783,16.737198628366,15.7064294834393,14.4519708901595,14.9388766193934,14.6912929158436,16.3520308384037,16.4887758964515,14.9623780471383,16.7667679506837,14.5581103855019,15.9689368623447
"RNF20",36.8826904290272,36.0467126196981,39.100023148139,35.7649784655463,35.7470967188103,38.194139806431,35.8090211014245,36.8883512042409,36.4067452140128,37.9794673719608,36.1223810100862,35.5044037040208
"RNF207",7.89669203669534,7.23678055447792,6.71039617855895,9.41567800419485,8.32887789070014,10.5674212201682,6.15325900571947,5.81335047631303,6.99439932683005,8.17477722012339,8.61011425248124,8.95654897065178
"RNF213",294.642044439565,285.847115645516,283.36039758369,289.054015753585,283.251721420472,296.644911233837,296.161002052446,288.800205177805,301.15628896419,289.467948710015,289.814440796002,286.260958867389
"RNF214",14.7761475162068,13.7876103454982,14.5538432402516,12.1892885790739,12.4793422087168,12.0494376108015,14.9355347505309,15.1381995231667,13.8863166122413,13.0379222011537,13.3217291668403,13.4080074410955
"RNF215",4.94985211330704,4.28719227161014,4.54197121256173,5.2990559930585,5.92524198935715,5.31592835770656,5.08805394763912,4.77986594719071,4.95756875363229,4.79795537002457,5.12374198724627,5.20230688714505
"RNF216",57.3742392201331,57.1625636214685,57.4534939188991,57.2531614456623,55.8705600788912,57.6053327489656,54.7674047415142,54.8216566129883,54.789461393502,58.5402706831803,58.4106586546075,56.9438076023325
"RNF216P1",16.2338370156765,15.3538645887265,15.9701568441687,17.6927158776498,17.7058528314045,18.2674629019371,15.9894078399082,15.3261058011889,16.0256292268579,17.1709435389195,17.209089935425,17.0415774576324
"RNF217",55.5914535013572,58.0542996139635,57.8442011199797,53.1803332857083,58.1344497069003,48.1977504432061,63.3343730809689,63.876390385185,57.6845790635819,52.3733334820346,49.3772787597016,50.829756209193
"RNF217-AS1",1.13259328016348,0.983196094289259,1.09398016302562,0.80288727167553,0.992198540670654,1.04707679773008,1.45049199398175,0.974763817240367,0.986389648655519,1.17341299810384,1.15841123189916,1.08604860272873
"RNF219",20.6173924889018,20.8757682345603,22.270310461593,19.2255006690304,19.5365290120785,18.5574226305393,21.1681175371712,20.869341002845,21.572469718648,20.6129550000241,20.584076505285,20.4203953327884
"RNF220",34.2294858004961,33.2000169513489,33.1612736917142,32.4950375772678,32.3233130221299,34.4890988298477,32.7720534890252,32.7896455148808,32.4099455986814,32.2558195256543,34.1508542019502,32.3401139479223
"RNF222",4.7505995917968,4.50441001337172,4.20010241161622,3.57649784655463,3.45173295134721,3.23788363605763,7.37711162564157,6.92904400207007,8.51881969293403,2.75100158444344,3.39726370893503,2.64137746589581
"RNF225",1.13259328016348,1.34903650146666,1.18188928326875,1.10944422995164,0.992198540670654,1.11151229297501,2.68567658260684,2.47801404141828,3.22818430469079,1.01695793168999,0.8242541457744,0.965376535758875
"RNF24",14.1259550775945,14.7936714652361,13.8212672382255,13.4009184617843,14.2680945073907,14.3207888181852,13.7456780367177,13.7993672922582,14.6036909021726,15.5542411859764,16.1286486902883,16.6795612567228
"RNF25",15.2375744081253,13.8790704472926,13.9384793985497,14.4519708901595,14.351942271391,15.4484099849715,13.4963747252521,13.0947187496748,13.6557320190491,13.1943772675676,13.6113319748151,14.3063439396489
"RNF26",55.2978182065,54.3501654912923,54.7087758313081,59.530441707142,59.8533288689072,63.742813671045,52.1950478459372,51.5215526052227,51.7918616820035,60.6654520019683,63.4898463637038,63.2321630922063
"RNF31",40.0078089242931,38.0702673718981,37.7325479443569,40.7574775003287,38.2904788934872,42.3341203759177,36.772238441178,36.3363765125505,37.5980989455058,39.7135110247143,41.3352315536324,39.7681500702892
"RNF32",3.34534496640878,3.98994694077851,3.83869825061669,2.6714249221204,2.58530605667706,2.78683516934313,4.04551282696473,3.80510212995035,3.93274833944473,3.1291013282769,2.80691952344796,3.39222588259716
"RNF34",28.765771921189,27.5523556655478,29.029545040287,27.6631159968205,28.4243919961142,27.7394807029415,28.1712741956144,26.2951347807371,26.7606230654725,27.9141914326701,28.3587980424544,28.1836316411827
"RNF38",23.3964408152288,24.2712245136755,24.1750080668608,19.313088371395,21.4510529567529,19.2823219520447,23.9557818381049,24.8740935531939,24.0320387126981,21.0040926660587,20.5172450880601,20.9433076229911
"RNF39",10.885479859349,10.5522092445231,10.5979328293107,11.0944422995164,10.4250719907086,10.486876851112,11.6605957953689,12.8011151902651,14.7061729435914,9.86970710627338,9.18931986843081,8.67498081438878
"RNF4",57.8671270365005,58.3172474066222,61.0186971287594,58.8297400882252,61.1948930929126,59.4256354896348,55.5719745194259,58.1335047631303,58.0432662085475,59.8179870588933,60.1928297806062,59.3438409342886
"RNF40",91.9917430888334,89.8938475511215,91.122686972018,95.0034611648063,90.3739149650299,96.6049162459583,89.737860158918,86.9888625819204,91.5548937524805,92.5953234725938,93.1741341811197,92.9308995742328
"RNF41",43.1224404447427,41.8658615963636,42.3233575570537,40.4071266908703,40.2609013474951,41.9958340258818,39.9791855841221,38.8143905539688,40.9543858019701,38.3706050379954,42.0592385735694,39.5133979289084
"RNF43",29.3110946116381,29.8274256976823,29.67421192207,34.1446059718012,34.657075786806,36.2288572014607,31.015598340063,29.8536099207833,28.8871254249116,32.646957191689,35.2090183080119,35.3435076147277
"RNF44",41.4654984237628,40.1281196622709,38.1525581855185,45.7207806343229,45.5712597341832,46.731842926384,44.8745960638105,44.9096004473152,46.3859339971641,43.0642570304108,47.3389205343406,46.6732739024534
"RNF5P1",11.1371672549408,11.3296201097751,12.3072768340382,11.7075562160686,10.5228943820423,10.970143065449,10.946681767081,11.6736775221316,11.5036091492553,12.1383055692741,11.1385695374919,10.7666299751997
"RNF6",63.9076245307057,63.1532002889985,65.1601934602136,58.8589359890134,57.5754646135647,54.4479934819641,63.5270165489196,63.1599977002252,61.5148453616079,57.8101470399157,54.255972217123,56.5013433567764
"RNF7",44.7688954909063,42.7918951270314,43.9252570814841,46.1587191461459,43.8244313175095,45.1209555452608,41.3956816719949,40.5172911985454,42.440375402542,41.9429957211116,44.2758139115303,42.4765675733905
"RNF8",26.6369160334743,26.0089664477682,26.968564554587,24.8603095211532,25.5036948834358,25.274823009823,25.4969295817105,25.4847889567662,26.5812794929897,24.7590142599909,23.8365388102327,24.4159815502349
"RNFT1",3.89066765685786,3.84132427536269,3.52613248975223,4.42317896941246,4.3880329826843,4.18830719092032,3.93219313993491,4.2044029707476,4.49639956724789,4.1982109487715,4.28834927193438,4.11625828441631
"RNFT2",1.15356722979613,1.07465619608361,1.13305088313368,0.627711866946323,0.754629876003033,1.27260103108733,1.05387308937737,1.10394938338066,1.01201015901021,0.625820265655379,1.00247125837427,0.817888453906825
"RNGTT",27.7904832632705,29.3243951378134,29.7230503222051,25.6194029416464,26.0207560947712,24.4049438240165,28.6925447559516,29.2076820900818,27.1449307207928,26.714702590164,24.8390100686069,25.689742257139
"RNH1",133.163606217739,125.0373916656,128.142194274403,151.512127140369,148.815806473265,155.273434666465,132.561369887489,128.844986011374,131.522889905795,143.912585256335,154.915225127437,143.345007552752
"RNLS",2.26518656032695,2.29793505758304,2.65680896734794,2.16049665832688,1.92849857200775,1.73975837161305,2.23239783448754,2.29010776339604,2.04964082837511,2.15125716319037,2.30568389426082,1.95756908639994
"RNMT",52.424387106826,57.21972618509,57.0627867178186,41.6333545239747,46.2560164735192,43.8322456403622,57.3057657309822,57.3583913662886,52.6885795444176,44.9156419829746,42.4379499378441,41.135766829281
"RNMTL1",11.3783676757164,12.0727334368542,12.4830950745245,11.7367521168568,11.4032959040458,13.0320789132867,12.0912106060823,11.3330973932163,10.7349938386146,12.4512157021018,12.8093549681157,11.9197186151339
"RNPC3",5.07569581110298,5.20179328955364,5.72386049583048,4.87571543162958,5.25445987735445,4.94542426004822,4.9067424483914,5.42579377789216,5.12410207093776,4.32859017078304,4.84527774880898,5.36320297643819
"RNPEP",81.8613254162601,81.6510058769057,81.4917544653818,92.9013563080558,91.1984179776999,94.7523957576666,84.3778389624073,82.1385317804714,84.6373559567145,92.0868445067488,93.541706975857,91.4828347705945
"RNPEPL1",24.1724769516371,22.613510168653,22.4070579819712,33.5606879560371,32.756526469465,35.6006111228227,33.8939183906205,32.8366220843863,33.4731967784009,34.1984699336262,37.2362379638354,35.6921158081962
"RNPS1",133.729902857821,130.593592849607,131.492508523669,136.125887424987,132.060228300531,139.180669729044,126.680078130641,126.437436824214,131.804715519697,133.560475028619,141.40414027846,135.648811281563
"RNU11",0.880905884571592,0.948898556116378,1.01583872280951,1.09484627955754,1.50925975200607,1.2081655358424,1.24651655732807,0.763369254465347,0.909528117591453,1.62974027514422,0.935639841149319,1.1799046548164
"RNU12",19.2645727375954,22.6249426813773,21.7819264602423,24.2617935549951,24.3996993240981,23.5028468905875,22.6639374059649,21.1159679927491,22.1233106912738,29.5569696300155,28.8600336716415,22.1232122778076
"RNU6ATAC",2.63223067889845,3.42975381728811,2.65680896734794,2.02911510477997,2.66915382067739,2.14248021689385,3.33159879867684,2.86557073983915,3.39471762199627,3.68973198292651,2.78464238437297,1.87712104175337
"RNVU1-19",32.8347181499245,35.0978140635817,40.0084173906513,61.7931240182276,47.6954030888584,57.5247883799094,48.6141457357947,43.7234420672998,38.2129911940184,81.2914449241935,49.9230686670387,54.8655664489627
"RNVU1-20",1.436715549837,1.47479414143389,1.33817216370098,1.51818684098646,1.76080304400708,1.44979864301088,1.72245924285333,1.46801779704874,1.52442036610398,1.72100573055229,1.49256831802391,1.43465679619722
"ROBO1",77.9077359105042,77.3295160671227,77.2818843737385,82.6681930817913,81.9891385649962,83.8466881874625,75.2896000626154,76.2547164499,74.8631312564007,78.0189264517039,75.6643028681825,75.8356900868361
"ROBO2",1.46817647428599,1.40619906508813,1.24049536343084,1.27002168428675,1.03412242267082,1.28870990489856,1.29184443214,1.52673850893069,1.6140921523454,1.22556468690845,1.30321263588655,1.71622495246022
"ROBO3",8.53639750049138,7.04242783816493,7.31599234023384,7.24058339547387,7.51834950536355,7.78058605082505,8.23834124706824,8.39706179911882,8.44195816186997,8.12262553131878,8.7994699346186,8.51408472509563
"ROBO4",2.81050925077603,2.42369269755027,2.55913216707779,3.57649784655463,3.95481953534923,4.26885155997648,3.05963154980526,2.84208245508637,3.06165098738531,4.04175588235766,4.2660721328594,3.62016200909578
"ROCK1",133.708928908188,135.143732913876,141.621592711683,93.4414804726375,96.299156954387,93.1092906289209,132.346062482132,137.030653247718,133.149792313318,96.0503728558996,90.8238960087089,93.7487880281396
"ROCK2",88.562502323894,87.6873725953328,92.3631823354489,88.4635793882493,90.1223716730289,85.3448134519071,85.6583514258443,88.5625776603567,85.5725045846606,90.235459554185,88.7521220747354,87.058192315033
"ROGDI",7.93863993596066,7.54545839803385,7.86298242174665,8.45221327818421,7.63014652403067,8.02221915799353,7.69440674932508,7.4810186937604,7.31465570626366,7.24908474384148,7.67447441133192,7.97776442745181
"ROMO1",37.8160311876805,39.7394142296449,38.2111642656806,34.261389574954,35.0343907248075,33.8125261297759,39.9111937719042,36.1014936650227,35.5868888826628,34.0420148672124,36.5456466525109,34.7267392724373
"ROR1",21.0997933304529,21.1387160272191,20.9614413379731,22.8895862179496,24.0084097587632,22.9551451810056,19.4796542004268,19.4717880600545,19.2922442970807,22.646870863404,21.3637763729095,22.3377403968651
"ROR1-AS1",18.677302147881,19.9383021911682,19.1251174928943,16.2475187886339,17.2307155020693,15.9477850731197,17.451231802593,17.4517955713155,19.638121186869,15.3195585863556,15.7387987564761,16.6795612567228
"ROR2",2.6532046285311,2.34366510848021,2.35401088651049,10.5105242837524,10.5089197547089,10.3257881129997,2.3910453963293,2.72464103132247,2.81825613901577,9.96097256168145,11.1162923984169,10.109637610586
"RORA",15.9611756704519,18.5892656897016,16.9859955669782,15.8825700287814,17.1189184834021,15.3356478682929,25.4855976130075,27.857105716797,27.6060999071772,14.419941954476,12.9875720807156,13.6761675899174
"ROS1",3.3138840419598,3.21253607552653,3.08658688853657,1.02185652758704,0.82450301266998,1.09540341916378,3.07096351850824,3.34708057727114,3.7790252773166,0.508478965844996,0.356434225199741,0.68380837949587
"RP2",15.6255924763294,16.2113030430485,15.3450253224397,17.2109835146445,16.3782632347325,16.4310512874566,18.4711089858614,18.7788836598475,16.7430035167891,17.131829772316,14.9256831802391,16.3979931004598
"RP9",7.66597859073612,7.55689091075814,7.87275010177367,7.60553215532638,7.63014652403067,7.50673519603411,7.63774690581017,7.50450697851318,7.28903519590897,6.34946811196187,7.563088715957,8.13866051674496
"RP9P",3.56557143755168,3.4526188427367,3.89730433077878,4.39398306862426,4.47188074668464,4.68768227906851,3.50157832922158,3.61719585192811,3.08727149774,3.98960419355304,4.121270728872,3.74083407606564
"RPA1",80.3302270930761,78.6899850813136,80.6028955829235,78.1720243604084,76.133769712306,75.5828359223005,70.8588002997492,72.5318233165844,72.864731448735,78.2014573625201,74.4056445104459,75.6613859901018
"RPA2",22.1065429128204,23.1737032921434,23.4521997448618,20.904264964352,20.7103977080832,19.8300236616266,21.0774617875474,21.1042238503728,19.6253109316916,21.8906713757371,21.5754091941218,21.3321398387829
"RPA3",9.61655590657321,10.0606111973785,9.84582146723059,10.1309775735058,10.369173481375,9.53645329624934,10.1421119891693,9.125198626455,8.72378377577154,10.3390723055149,9.93560402744277,9.73421340223532
"RPAIN",13.5596584375127,13.741880294601,14.3291865996302,11.8535357200096,11.7806108420473,11.7111512607657,14.1196330039161,13.1651836039331,13.0792705360686,12.6467845351191,12.0296551004912,12.080614704427
"RPAP1",44.9366870879675,43.7407936831477,43.837347961241,43.3997065216609,44.1737970008442,45.8941814881999,41.33902182848,39.3663652456591,42.2354113197045,43.7552669070719,47.6062462032404,44.3402806077028
"RPAP2",16.6113681090643,17.3774193409264,18.4706829310844,14.4373729397654,15.7354303773966,14.3530065658077,17.8478507071974,17.1699361542821,16.6405214753704,15.3717102751603,14.6360803722644,14.4538320215009
"RPAP3",22.6728395529022,22.4648875032371,23.8526746259694,20.9480588155343,22.0240126774218,20.4743786140759,21.8253717219442,22.1259642371187,22.1361209464511,22.3469986527775,19.9603166111855,20.648331459287
"RPARP-AS1",2.59028277963313,2.9152907446949,2.60797056721287,1.86853765044487,1.81670155334063,1.6108873811232,3.19561517424105,2.77161760082803,2.77982537348374,1.94265040797191,1.89355682137362,1.82348901198899
"RPE",38.2250232055173,41.2942359601489,39.0707201080579,36.6262575387982,37.7594430548184,35.8422442299912,41.327689859777,41.7856585751955,39.0840885460778,37.9142777609551,37.2362379638354,39.2586457875276
"RPF1",28.5245715004135,27.2665428474405,28.0918477576936,27.1667856834211,26.1605023681051,26.9984725076248,26.2448395161073,26.5652500553941,25.3514949959646,28.4748220873198,27.3229110754676,27.7143513807444
"RPF2",35.8339929473944,36.6869333322585,37.5469620238436,28.9185397307132,30.8420025247906,27.8683516934313,32.8513772699461,34.3868488780698,32.2690327917306,31.043292760947,30.3303248505904,30.1412007275827
"RPGR",6.10341934310317,6.1735568711186,5.5968806554793,6.11654121512812,6.03703900802426,5.67032358155366,5.32602529040175,5.83683876106581,5.52121998143544,5.9192166793238,5.70294760319585,5.84589124431763
"RPGRIP1L",15.3424441562886,15.5939473559366,16.2338842048981,12.6418250412911,12.4933168360502,13.7891959824146,14.6409035642533,14.7623869671222,15.2826344265719,13.0118463567514,13.5445005575901,13.3811914262133
"RPH3AL",1.66742899579623,1.32617147601807,1.60189952443037,1.05105242837524,0.740655248669643,1.1598389144087,2.19840192837859,2.00824834636268,1.97277929731104,1.16037507590268,1.20296551004912,1.11286461761093
"RPIA",11.6929769202062,11.5925679024338,11.2719027511747,12.9045881483849,13.1780735753863,11.9205666203117,10.7200423930214,10.6284488506329,9.76141444513644,12.0861538804695,12.430643603841,11.9733506448983
"RPL10",651.115292396202,662.159704478367,658.331866140749,679.344817490257,682.995936292078,674.414110981039,624.187500097679,610.354823443363,595.548763194742,669.549456718049,694.422979245395,668.442802968374
"RPL10A",384.494444665867,393.381330330222,400.211153746864,387.590180913763,387.041278625556,391.204000505769,382.929886411183,362.952720142332,358.699955220821,382.024158416006,395.83134565385,377.636529578454
"RPL11",502.158302105073,501.567198240214,520.55873935971,448.697201263468,441.388604325107,446.183586823504,507.751521674535,476.377647213506,472.096334050674,455.792722230133,444.417785976389,438.750227494968
"RPL12",528.795218138547,517.607013592398,545.954707429947,468.273052741957,465.424963338537,472.441051135812,538.857775764221,510.940658227222,507.042710174469,484.515264839275,484.995594801472,464.212033625608
"RPL13",830.914475622154,830.492021830868,840.645613844974,908.737009983153,869.319642528161,906.52687372708,810.145106513621,785.671380838112,802.511245839918,874.531669564588,924.334193068765,867.538305461201
"RPL13A",323.040772242182,331.005540906476,334.435596444949,284.33887777629,286.423961825151,290.298014952212,356.639719020264,343.469187939901,341.777608131549,296.338933710023,296.742631048322,286.354814919476
"RPL13AP5",650.97896172359,659.518794039056,664.710161198389,638.047215825346,633.679476432547,637.492572205695,659.667894106717,602.004738213749,600.480711438019,634.07327040871,656.228824301335,622.49356146774
"RPL14",332.835606720633,335.681438610712,344.105599671693,306.425576722564,304.213662420556,308.613804475582,332.706601119565,306.099326898228,302.885673413131,312.80582945008,309.707925989962,301.653351409766
"RPL15",572.735642618963,575.729908282707,592.595379558941,527.423947738852,540.063447926171,528.596585241767,576.729215169589,563.178603517404,546.856983265655,537.279735987344,565.360374014476,543.614253691775
"RPL17",550.157185839408,558.706896836234,579.242960962012,452.215307308446,458.521497435843,456.283850703146,565.227266936061,549.167841662371,538.543127655559,487.005507979695,483.848322139111,460.618687631394
"RPL18",378.925861038397,382.886283649321,384.875896104451,371.795198587347,367.099485420809,374.128594265863,371.983204644102,353.733568376866,359.609483338412,369.481677258496,396.109809892287,377.556081533808
"RPL18A",582.499016172965,582.143547921036,583.921679694952,610.019151068673,620.193961055826,628.27829638567,564.547348813883,521.991896203405,533.419025584621,585.48093436501,652.43057208905,615.052117337932
"RPL19",590.532038882273,586.933770752515,604.209151111061,533.934633614621,519.422923354754,527.742814929771,568.241570611055,551.152601723981,549.931444508218,526.353957182777,538.973102780158,513.942333224631
"RPL21",276.468117082868,269.795867780607,282.90131662242,152.446395965592,210.891101088181,198.026385761475,277.769216847506,267.531563334163,244.727114907988,228.020221375978,272.672182277802,211.551541405605
"RPL21P28",80.8755497835252,102.904047031368,95.2446479434182,129.980150309071,86.3631969203471,80.2383004537465,86.5989048281919,96.5720827610546,101.111344114779,72.0214822391732,11.4281723454667,75.5004899008087
"RPL21P44",1.38428067575536,1.96639218857852,2.14888960594319,1.12404218034574,1.24374183267167,1.48201639063334,1.84711089858614,1.53848265130708,1.6140921523454,1.43417144212691,1.42573690079896,1.16649664737531
"RPL22",248.960782139638,254.94503375175,261.754289363934,232.049019464622,228.708750938253,221.335926166328,251.603701112319,241.90584466888,229.341998439997,238.21587653728,224.085741955262,217.424248664804
"RPL22L1",55.2034354331531,57.1511311087443,59.2409793638428,69.7782028838006,69.1045321636111,66.7712819475566,59.9914423135891,58.485829034422,55.6733690007388,74.0423601803521,69.0257154238373,65.5115243571925
"RPL23",378.00300725456,382.56617329304,392.817019966414,348.584457460727,357.177500014102,352.719900970736,379.598287612506,356.669603970963,351.000991859237,369.116615436863,370.379714260681,353.730052310981
"RPL23A",413.606286755995,420.430655435901,425.011293335454,348.292498452845,347.129742961395,345.277601269947,405.888455003425,384.6558952539,380.336476215356,340.498376205331,348.436732271822,348.125505200603
"RPL23AP53",16.4855244112684,16.4285207848101,16.2924902850601,14.4957647413418,14.3938661533912,14.9651437706345,14.7995511260951,14.8563401061333,15.5900805508281,14.8762692315164,13.6893019615775,14.8426642372927
"RPL23AP64",2.03447311436772,1.71487690864406,1.56282880432232,1.59117659295696,1.80272692600725,1.70754062399059,1.88110680469509,1.59720336318903,1.63971266270008,1.79923326375922,1.77103255646121,1.55532886316708
"RPL23AP7",6.7011769076339,6.39077461288018,6.749466898667,7.53254240335588,7.14103456736203,7.26510208886563,6.66319759735368,6.50625487652004,6.55885065080034,7.77060163188763,7.58536585503198,8.09843649442167
"RPL23AP82",7.85474413743003,7.40826824534232,7.24761858004474,6.67126333010395,6.83359276602746,6.73350925309497,6.79918122178947,6.6706728697895,6.89191728541129,6.24516473435264,7.1509616430698,6.56992364613679
"RPL23AP87",2.82099622559236,2.74380305383049,2.26610176626736,2.56923926936169,2.68312844801078,2.46465769311849,2.79899626963666,2.52499061092384,2.53643052511419,2.20340885199498,2.62870241084809,2.56092942124924
"RPL24",268.886034290662,276.232372444385,279.707285253587,255.332750343212,259.886144519044,254.117484372185,271.81993327844,257.772181019383,252.810385924892,268.659424876974,271.001396847178,251.909643803302
"RPL26",467.131806218536,479.822559038607,491.773386320098,402.202729258258,399.171255150938,395.940009406271,484.464325989906,471.539060554433,455.942602272042,416.379083416046,405.19888263488,393.163002195243
"RPL26L1",16.9259773535542,16.6914685774688,18.197187890328,16.0431474831165,16.9931468374016,15.9477850731197,16.2160472139679,15.2791292316833,15.4107369783453,16.2713269070399,16.551914332713,15.8348567879338
"RPL27",316.056447014508,314.759940325254,328.653129868956,294.513649200978,293.900387448515,296.644911233837,318.122357398826,298.312960502681,290.152279766851,298.059939440576,298.56935645247,290.44425718901
"RPL27A",628.715114188525,638.997433698948,650.205156358273,579.684610149732,567.27204734428,579.130122387601,607.801473353167,571.199852760478,567.622406908131,569.626820968407,568.657390597574,541.080140285408
"RPL28",394.876549734032,386.21314485209,387.552240431853,374.65639686459,370.85866017349,375.610610656496,401.604970833698,363.316788556,368.8328670661,358.269064165503,396.087532753212,379.446610583002
