"","fpool_eGFPorf_IL17_1h1","fpool_eGFPorf_IL17_1h2","fpool_eGFPorf_IL17_1h3","fpool2_eGFPorf_IL17_1h1","fpool2_eGFPorf_IL17_1h2","fpool2_eGFPorf_IL17_1h3","fpool_TNFAIP3orf_IL17_1h1","fpool_TNFAIP3orf_IL17_1h2","fpool_TNFAIP3orf_IL17_1h3","fpool2_TNFAIP3orf_IL17_1h1","fpool2_TNFAIP3orf_IL17_1h2","fpool2_TNFAIP3orf_IL17_1h3"
"SBF1",185.692863072728,179.490449771411,174.353088482208,196.765773362081,189.440048131428,195.851687796959,198.204524938239,198.479492629217,193.360695948786,207.683541400966,209.423870767805,206.660377701124
"SBF2",50.9771845821727,51.7092550519805,51.3584615820421,46.0127396422049,47.8910478715258,48.11720607415,49.080944039559,45.7114327006884,49.2745657525787,43.2841836388288,41.7189795049883,42.7718925712431
"SBF2-AS1",2.53784790555149,2.97245330831636,2.73495040756405,2.39406386463249,2.40363590134299,2.31967782881741,2.78812757737327,2.84660981233282,3.02217336615816,2.39179588193133,2.46889857113754,2.66686757769591
"SBNO1",99.8045393269981,100.971952380962,103.25414556557,94.8428837104712,96.9000659297228,93.1415083765434,104.579530845971,99.2999920249222,103.162690846732,97.1728092235674,98.0350965473591,98.1203245935877
"SBNO2",80.8440888590762,78.6099574922436,73.3259739627977,92.9451501592381,94.1750135997118,97.700319665122,74.669026125393,74.7950493547344,74.2549456052193,82.7854248113376,85.3842440149609,83.5181316271872
"SBSN",132.754614199902,134.412052099521,116.391675201905,44.1587999421541,50.9654658848715,40.4493821400035,60.695392645895,61.4205016650436,67.8748018322188,44.0285690918789,39.484355980747,45.9196706957367
"SC5D",68.4694585758086,73.5339218426572,72.9059637216361,64.6689202458654,72.905630798293,64.9187614592649,66.502616949063,64.8846300080942,68.5609957849214,61.4667135575925,59.9744120054432,61.8625839744215
"SCAF1",152.942040721334,143.64952238075,144.786321040436,162.416796084763,159.101132190639,167.322872277267,141.006665111298,146.728427469557,141.268355028726,168.670421837015,168.569906820588,167.939792160479
"SCAF11",123.284875940758,122.407913739013,127.155658591674,106.375264521811,111.391754474448,103.225663382375,138.334022108135,124.904418908339,136.348198389136,113.512680070027,109.712806577265,110.726010138435
"SCAF4",82.5115178548724,82.0168462840831,81.618734305733,64.6689202458654,66.5751246162676,68.4143870763023,88.7746419754175,87.0098671208821,88.2416223432846,70.8874606027506,70.805127635032,68.1872863171539
"SCAF8",82.4590829807908,84.0975635999045,83.7676239116762,73.9678146469074,76.133769712306,73.9719485411773,78.4305236853995,79.2231090628076,82.2410752249706,76.7937320662953,75.4906285729572,74.2933929567964
"SCAI",36.746359756415,36.2867953869082,33.4933748126326,41.8377258294921,38.6957430861555,42.49520911403,29.8115179426834,33.4664920793838,32.2657156483552,39.5744594137924,39.1239328316759,40.1195980404199
"SCAMP1",30.4646618414342,32.7541489551015,31.3444852066895,30.057179861453,31.4429115001264,26.5152062932879,32.1047116305821,29.2342309298307,31.9153187363369,28.3964745778276,29.8971002154538,29.0878015578199
"SCAMP1-AS1",2.05544706400038,2.28650254485874,2.31494016640243,2.05831100556818,1.56515826133962,2.17469796451632,2.62314961421509,2.74117981928346,2.75937568214441,2.42840500257314,2.21660236678771,2.09851874966235
"SCAMP2",35.7500971488638,34.4118633001241,35.8473856991431,31.6337585040159,32.686653332798,33.538675274985,34.8103502263763,33.4062463690698,32.5431132037031,34.0952943577355,32.6363161483947,32.5561867135118
"SCAMP3",30.3912530177199,28.7413369888744,29.8891008826643,32.4658416764796,32.7425518421316,33.3453687892502,29.6960333684727,31.9302264663787,30.0903348195747,35.2423801378454,35.1412570344394,35.3687847599343
"SCAMP4",58.7270589714395,54.4644906185352,53.8199169488498,64.0704042797073,63.6264782489224,66.6907375785004,49.6583669106127,52.0071094284933,49.6979620212675,66.8116451712962,66.4980710036315,66.700835536143
"SCAMP5",0.48240084155111,0.423002970798867,0.45908096126968,3.41592039221953,3.61942847934788,3.23788363605763,0.395947111579636,0.346412834305052,0.364996783352435,3.0019478926281,3.24380834164056,3.29350859322008
"SCAND1",15.898253821554,15.6053798686609,15.9115507640066,18.4664072485372,19.662300658079,20.0877656426063,17.6691398542413,17.772484542607,16.6584531922051,18.9635244924556,18.4536652324441,19.8484898405564
"SCAND2P",7.00529917730742,6.59655984191747,6.80807297882909,5.76619040566971,5.67369869735614,5.96028331015584,6.31865598895836,6.37098386569727,6.78894017035529,5.85745930268898,6.19927816402418,5.59604999909961
"SCAP",75.3489140553201,73.5453543553814,73.3845800429598,81.7047283557807,78.2020145576476,83.4922929636154,73.9266252911812,75.4577521681875,71.7583676070887,82.7976278515516,84.1768264655725,81.9150964711951
"SCAPER",13.1506664196759,13.741880294601,12.8738022756051,11.3426074562161,12.3535705627163,13.2092765252102,14.0396246647613,13.5251619654755,12.9500858733444,11.9711824498706,11.3713503531955,11.8333140605961
"SCARA3",51.1869240784993,50.2001633723737,50.7528654203672,59.9829781693591,58.0226526882332,59.7478129658595,53.2878821000927,54.4018764134717,54.7495175028652,58.2817200617554,60.3888986268751,60.2158296778115
"SCARB1",82.8890489482603,82.4398492548819,81.2182594246254,115.498983518123,109.113890219105,116.579919771886,71.2374844917028,69.2223211506966,66.4878140554795,110.352092654618,110.451674032861,111.775269513266
"SCARB2",78.3062409535247,81.3194630079012,79.4112386196277,74.5517326626714,77.5731563276451,73.1503959768045,77.7046206475035,73.9214865551825,77.4377175560526,73.8894084953787,74.0669571341261,73.127549206984
"SCARNA10",60.1742614960928,65.199620066647,64.8964660994842,63.0339498017261,63.5705797395888,62.0191641732432,64.3579034280067,60.2155874587652,63.6700388879987,64.3832401687231,65.9574362800247,65.6078570206939
"SCARNA12",51.721759794132,55.8249596327262,54.2985332701735,51.0344345777755,53.5647465688819,55.414525910638,55.9110317143078,53.754235027597,55.5963100402429,55.5604420940478,53.4327318498014,55.5087355379438
"SCARNA13",35.309644206578,38.4018102409026,36.7655476216825,34.7139260371711,36.6414728681473,37.5336759801705,39.2152618426998,40.1838887793861,36.733276276589,40.4286722287679,34.708749255554,35.5145152286608
"SCARNA16",1.41574160020434,1.41763157781242,1.17212160324174,2.01451715438587,2.05427021800826,1.72364949780182,1.61678403895018,1.44589704753413,1.37238790540515,2.63585668621004,2.23462352424127,3.01662070263963
"SCARNA17",25.5357836777598,26.2719142404269,22.289845821647,33.0205637914554,31.428936872793,32.4915984772549,23.3443817868827,27.4117981928346,24.0459880872584,34.1074973979494,35.2313628217072,37.6276070251958
"SCARNA2",179.516034905911,186.887285504029,178.787615214473,194.094348439961,198.369834997464,194.772393251606,181.508755066631,193.238115831905,182.469191933549,207.280841073906,202.269471258742,208.030244107154
"SCARNA22",2.42249118257188,2.84669566834913,2.64704128732092,2.51084746778529,2.58530605667706,2.91570615983299,2.67264300316254,3.41894406031508,2.56957735480114,3.34363301861829,2.93744866493006,2.65229453082325
"SCARNA26A",3.17755336934753,3.62410653360111,3.63357697004939,2.96338393000241,3.14429115001264,3.35064575273625,3.085087911058,4.51842827354416,3.28497105017191,3.72192726525029,3.13568139691921,3.03119374951229
"SCARNA28",13.7798849086556,15.5253522795909,13.3328832368748,13.0067738011436,14.7991303460595,12.8226635537407,15.3429505737109,15.8747446677185,13.6070800833788,15.8029370770463,14.3808836479398,14.5439007789099
"SCARNA5",18.1005185329829,22.0647495578869,21.0981888583513,21.3130075753868,21.884266404088,21.9886127523317,23.9383024542522,17.832730252921,20.2500215403931,25.113856760279,26.5091226141848,27.9511039017528
"SCARNA6",9.54314708285891,10.2549639136915,10.5295590691216,8.70037843488392,9.16735553070351,9.98750176296383,10.5420918458078,9.56400651233514,8.71612318645614,10.9461270719,12.290429383327,12.4308089823749
"SCARNA7",52.9592228224588,59.0832257591499,54.1617857497953,41.2684057641222,47.9888702628595,43.6550480284387,57.9567584574692,60.7126145688551,56.4285027062864,49.3612976653686,40.385413853425,42.8010386649884
"SCARNA9",8.27422313008317,9.12314515398638,8.771376664259,7.35736699862667,9.01363463003623,7.82891267225875,9.30475712212144,9.17240939529465,8.4095258884401,8.10281870205309,7.11835719415567,8.45236718614004
"SCARNA9L",9.76337355400181,9.94628607013553,10.4514176289055,6.40850022301014,6.95936441202797,6.16969866970185,7.63847969422381,7.71145092018204,7.54813347972835,6.79709339916201,6.52365899818823,6.1206796865152
"SCART1",1.2898979024084,1.25757639967231,0.93769728259339,1.48899094019825,1.60708214333979,1.28870990489856,1.43530827947618,1.6266341784759,1.57678610408252,1.61080130823947,1.54981954100604,1.50102382788349
"SCCPDH",9.21805086355273,10.1177737609999,9.69930626682538,9.70763701207686,9.15338090337012,9.77808640341782,8.84281882527853,8.4343994439491,9.11031971247677,7.99299134012767,8.39785937335833,8.6272437486119
"SCD",2349.31307230354,2335.05642639882,2366.45491086491,2396.96885676091,2447.23673862317,2410.56409486038,1944.85921648654,1835.551240417,1868.25793539644,2064.35170387081,2068.10802937039,2042.38337310889
"SCD5",78.9564333921371,80.6563772698921,77.9753896556566,58.5523790307373,59.7135825955733,58.0724900894913,85.013144415411,80.6238218276063,81.3358832022566,57.5617406891332,57.0910268128738,55.8584886628875
"SCEL",34.3343555486594,36.5840407177399,34.7729408961715,9.43027595458895,11.193676494045,9.37536455813702,26.4624652905723,26.0863925659283,29.7691376502246,10.4213963427008,10.7946733146816,10.9735042951094
"SCFD1",37.6692135402519,38.5847304444913,41.9521857160272,31.8965216111097,34.4055324948049,32.2660742438977,35.8992047832203,33.9032734791597,36.0470823238865,32.5088991299239,30.7801369306782,30.0059035107971
"SCFD2",20.4496008918405,20.3613051619671,19.3107034134076,18.1890461910493,17.0210960920684,18.2996806495595,22.0575536742489,22.2607899609942,21.4764107324573,19.7201129857196,18.7059614367939,18.3474660126729
"SCG5",1.24795000314309,1.56625424322824,1.71911168475455,2.20429050950918,2.04029559067487,1.49812526444458,2.63964741053091,2.65081125381257,3.10977259416274,2.51382628407069,2.10847542206636,2.59400234333263
"SCHIP1",3.30339706714347,4.01281196622709,4.29777921188637,4.04363225916585,5.42215540535513,3.68893210277213,3.20057248526872,3.01228551569611,3.66456770485845,4.13683063252409,4.75758556773949,4.08045312434347
"SCHLAP1",2.74758740187806,2.75523556655478,2.27586944629437,2.8466003268496,3.18621503201281,2.80294404315437,2.21070470631963,2.45501269529233,2.65717658280573,3.39244517947404,3.33391412890835,3.08948593700291
"SCLT1",16.3387067638398,17.7318272353795,16.1459750846549,15.0650848067118,16.6857050360671,14.6751840420323,16.1843381858176,16.9139831706336,15.8992598828321,18.4021846426146,18.2554325004549,16.5404082004637
"SCLY",16.8420815550235,15.3081345378293,16.0287629243308,17.1817876138563,16.3503139800657,16.8820997541711,14.3200872021302,14.8656290199603,13.8990775100607,17.9872812753407,17.4985438874055,18.0705781220925
"SCMH1",22.2323866106164,22.304832325097,22.4851994221873,29.2104987385952,28.0470770581127,29.0604083554625,25.7530600489922,25.2881369042688,25.7249732906796,28.9090022668129,30.1493964198036,29.5978581983628
"SCML1",11.7768727187369,13.1702546583864,11.5356301119041,11.1236382003046,11.5011182953796,10.7929454535254,11.432972846862,10.6785521531427,11.6068977106074,11.0437513936115,11.0469695190315,10.8714929670008
"SCML2",2.59028277963313,2.82383064290055,2.58843520715884,2.86119827724371,2.69710307534417,3.12512151937901,2.26019809526709,1.95798558520247,2.35057928478968,2.73348100792153,2.97349097983718,2.97290156202167
"SCML4",0.89139285938792,0.834573428873441,0.771646722134144,1.16783603152804,1.14591944133794,1.17594778821994,0.544427278421999,1.0844227856506,0.905192022714038,1.01285233775664,0.81095208541014,1.07840546857649
"SCN11A",5.18056555926627,4.92741298417059,4.55173889258875,6.94862438759186,7.0571868033617,7.6517150603352,3.66251078211163,4.98533252847706,4.33616178622693,6.80929643937594,7.06429372179499,7.5196921862901
"SCN2A",1.22697605351043,1.21184634877513,0.898626562485332,1.05105242837524,1.0620716773376,1.09540341916378,0.791894223159272,1.09948421322908,1.06579060738911,0.878618895403347,1.24345986429555,0.932674999849935
"SCN2B",1.34233277649004,1.30330645056948,1.30886912361994,1.47439298980415,1.41143736067234,1.2564921572761,1.18784133473891,1.29528277174933,1.15338983539369,1.36674050396076,1.1353329195742,1.18041679668507
"SCN4B",9.25999876281804,9.21460525578073,9.05463938504242,12.0725049759211,12.5631899727172,13.1448410299653,8.74383204738363,9.08204082982377,8.92052138513351,11.1901878761787,12.128238966245,10.3614363264579
"SCN8A",6.1873151416338,5.72768887487115,5.99735553658689,5.3866436954231,5.7156225793563,4.75211777431344,5.29579261737763,5.51248249372388,5.15375458093638,4.25886103466345,4.01871811214358,3.97844179623488
"SCN9A",1.38428067575536,1.71487690864406,1.43584896397113,0.978062676404736,0.754629876003033,0.902096933428991,1.48480166842363,1.56638846816198,1.50378674741203,0.597948970482834,0.901057872677933,0.61206796865152
"SCNM1",30.8946278089037,29.9646158503738,28.6681408792875,33.2249350969728,31.7783025561277,36.5510346776854,27.5513198474163,30.0927323018041,28.6741473001673,35.8159230279003,30.9423273477602,36.1120101504397
"SCNN1A",19.0967811405342,19.1951888640891,18.5097536511924,3.25534293788442,3.33993593268009,3.54395223847104,14.2375982205511,13.3896091172692,13.9136773813948,3.16058741540926,3.27985065654768,3.30808164009274
"SCO1",28.094605532944,28.2726039671783,28.6779085593145,29.0937151354424,29.5144129281186,28.1260936744111,27.5678176437321,28.7974495300548,28.3529501308171,29.9584637252114,28.7437461384261,30.3410835888682
"SCO2",7.56110884257283,8.38003182690729,7.66762882120636,8.2478419726668,7.72796891536439,8.79544510093267,5.70823752527308,6.2655538726479,6.93493888369626,7.28521500771942,7.98337275192649,7.69456874876197
"SCOC",26.1754891415559,27.712410843688,27.8574234370453,25.6340008920405,27.7815591387783,22.6329677047809,26.8254168095203,23.571134160322,23.4181936198922,24.552516910438,26.9416303930702,25.0510675740944
"SCP2",38.5710933744561,39.7965767932664,40.7409933926774,38.4655992884549,39.0870326514904,37.3886961158695,40.6340723258601,38.7982374421659,40.1934457827701,38.146703708762,37.033478567063,36.7386511659639
"SCPEP1",13.5072235634311,13.9705305490869,12.3072768340382,14.5833524437064,14.0864243520566,14.3852243134302,13.3302194231811,12.9678891450717,13.0522849726831,12.3738827769305,13.840248924333,14.0046980446217
"SCRIB",169.983374797868,163.256281702914,161.332771006198,178.197180460785,171.790093809357,182.126927309789,171.725561851351,173.010618594006,166.540732308049,194.662897492697,198.232731989145,200.335675358392
"SCRN1",138.239302028842,139.911090719906,144.415149199409,163.540838265108,161.518742719316,160.686016267039,160.045122059752,155.82552972696,155.576228936142,162.873977735396,160.099962817415,155.37782575625
"SCRN2",11.4517764994307,11.3639176479479,11.9751757131197,10.8462771428167,11.5011182953796,11.6144980178983,12.5878185889693,12.757029158973,12.29309166331,10.9705331523279,11.3893715106491,11.96447148245
"SCRN3",7.14162984991969,7.89986629248695,7.92158850190874,5.62021090172871,6.00908975335748,5.36425497914025,7.34151936053908,6.8077652654732,6.94953875503036,5.99169274504227,6.01906658948859,5.65434218659023
"SCUBE2",0.492887816367438,0.594490661663273,0.517687041431767,1.88313560083897,1.77477767134047,1.72364949780182,0.659911852632726,0.542211392825299,0.496395625359311,1.3789435441747,1.51377722609893,1.42815859352021
"SCUBE3",2.27567353514328,1.71487690864406,1.98283904548394,3.26994088827852,3.53558071534754,3.70504097658336,1.81475759474,2.2441527091936,2.04398198677363,2.40399892214527,3.20776602673344,2.47741796835139
"SCX",0.975288657918548,0.983196094289259,0.93769728259339,1.35760938665135,1.21579257800489,1.36925427395472,0.824889815790908,0.858501371973391,1.08039047872321,0.964040176900895,1.22543870684199,1.51559687475615
"SCYL1",54.7000606419693,53.7328098041804,53.2631591873099,62.4062379347798,57.6313631228983,59.506179858691,54.343741064305,57.8509433289438,56.5599015482933,56.7929491556553,55.2708899100644,56.8931749908461
"SCYL2",51.9734471897239,52.6467210953725,54.3766747103896,46.5528638067866,47.2202657595231,44.0416609999083,53.3868688779876,52.1878465594351,53.5815277961374,45.3342943947699,45.161020578618,44.0251746022915
"SCYL3",5.97757564530723,6.67658743098753,6.34899201755941,5.72239655448741,6.03703900802426,5.29981948389532,6.8135898784329,6.35592243811879,7.2853357957146,5.94288058418653,5.85687617240656,6.39756757709565
"SDAD1",47.8730400365395,46.7132469914641,49.5612084570715,41.8961176310685,43.3492939881742,39.9661159256666,52.0340495800905,51.5703280287174,55.1437140288859,44.1139903733764,43.6832856674262,41.7080601495393
"SDC1",1055.18891904415,1026.15947710715,1007.28223510584,1309.62592370594,1270.02810668577,1302.8212783572,1082.61838983662,1085.47708558109,1087.09181966556,1303.44333437108,1320.41020662224,1328.6684025206
"SDC2",2.48541303146985,2.80096561745196,2.63727360729391,1.85393970005077,2.48748366534333,2.43243994549603,2.95310554053145,2.83154838475434,2.59877709746934,2.06231379615508,2.36077162641618,2.14223789028032
"SDC3",108.487754474918,103.041237184059,102.804832284327,72.5372155082856,67.8887395856062,71.4267464790026,99.1187602654355,94.6761337583287,93.5559755088961,59.1969480778005,61.3800622868208,60.7113132714817
"SDC4",258.671720819558,256.316935278665,251.087982774434,245.041195315372,235.011307865611,237.71865083235,204.242718389829,191.069270260604,196.68946661296,179.116224260143,188.933814743109,182.614850361243
"SDCBP",59.9959829242152,66.5257915426651,67.6997902672373,69.1504910168542,70.5159695242834,62.5185392613914,67.9874186174866,63.5291015260309,65.8308198454451,68.5078677610332,66.2818171141887,67.1088808485774
"SDCBP2",7.59256976702182,6.75661502005758,6.08526465683002,4.35018921744196,5.21253599535428,3.96278295756307,6.46713615580072,6.94331811367953,7.43133450905557,4.11242455209622,4.07278158450426,4.06588007747081
"SDCBP2-AS1",8.64126724865466,7.89986629248695,7.75553794144949,9.89741036720016,8.81798984736877,9.52034442243811,6.89607886001199,7.00356382399345,8.05912897642176,9.7258230505065,8.30775358609054,10.2739980452219
"SDCCAG3",44.4228253219674,42.0945118508494,43.2415194795931,41.5603647720042,41.5884909441671,41.5125678115448,45.9298649432378,48.1363225408238,48.8365696125558,46.8840805019397,45.9899938214817,45.438760148939
"SDCCAG8",17.0727950009828,16.7486311410903,17.1032077273023,14.4227749893713,14.92490199206,14.6912929158436,19.780857782666,18.4653102112171,18.2060395536194,12.83759830506,13.6960796647046,13.2614726541163
"SDE2",30.3702790680873,29.4730178032292,28.4337165586391,27.0937959314506,27.3902695734434,26.6601861575889,31.0983460553172,30.2885308603244,30.426131860259,29.0554387493801,30.2214810496179,28.8546328078574
"SDF2",17.272047522493,17.0344439591976,17.4743795683289,16.5978695980923,16.7276289180672,16.7210110160588,17.8176200210836,16.6880617569564,17.3446471449077,16.1934343638922,16.9398880063451,16.5841273410817
"SDF2L1",26.7627597312703,27.1750827456462,27.7011405566131,41.969107383039,45.5992089888499,45.5075685167304,13.247730441602,14.3836633374489,13.037685101349,26.2243334197471,27.0677784952451,25.7360007771092
"SDF4",86.1085502168731,83.377315298274,88.0165647234275,106.959182537575,104.739831863754,109.218164440153,82.0105454859321,83.8319059018227,83.2338664756892,99.9673054325586,99.224492939294,99.7670788901978
"SDHA",77.9077359105042,75.2830962894741,76.9595509328471,87.6752900669678,83.9316117643373,88.7760035736995,81.928056504353,81.8287360338848,79.74449722684,95.1349015078402,97.8548849728235,94.3313324066974
"SDHAF1",5.05472186147033,5.15606323865646,5.46990081512811,5.3282518938467,4.76534792068582,4.89709763861453,6.23616700737927,6.08481674170614,6.02974686098222,5.51577417669879,5.85687617240656,5.26086992102854
"SDHAF2",15.0278349117987,15.7197049959039,15.4329344426829,14.5833524437064,13.3737183580538,13.9663935943381,16.1018492042385,16.5675703363286,16.5854538355346,13.7284202406773,14.7593279544645,14.2087207008389
"SDHAF3",5.46371387930714,5.8191489766655,5.55780993537124,4.56915847335347,5.65972407002275,4.68768227906851,5.14731245053527,5.15100823184034,5.16835445227048,5.19849513113647,5.28019913389269,5.15885859291996
"SDHAF4",1.37379370093903,1.10895373425649,1.26979840351188,1.32841348586315,1.31361496933861,0.837661438184063,1.15484574210727,1.14466849596452,0.963591508050428,1.12267969968205,1.49575606864537,1.09297851544914
"SDHAP1",8.45250170196075,7.51116085986097,7.61879042107129,12.203886529468,13.2060228300531,13.1126232823428,7.42400834211817,8.07292518206557,7.63573270773294,11.4464517206714,9.96570007181794,11.9936175761953
"SDHAP2",10.0150609495937,10.0491786846542,8.67369986398885,17.6489220264675,15.8612020233971,16.2377448017218,11.1360125131773,9.66943650538451,11.6652971959438,15.0341455435684,15.8405974016781,16.0740707005387
"SDHAP3",2.03447311436772,1.634849319574,1.69957632470052,2.08750690635638,1.94247319934114,2.02971810021523,1.270330316318,1.31034419932781,1.51838661874613,1.59859826802553,1.69398880063451,1.71961953097332
"SDHB",48.6281022233151,49.3427249180517,51.1924110215829,42.8449844066851,44.9843253861808,44.0416609999083,48.0745784642941,50.9678709255781,48.5883717998761,48.1043845233333,46.0800996087495,46.7357613206054
"SDHC",58.4753715758476,59.3804710899815,59.9149492857068,51.7789300478746,54.3613003268852,52.4504931293714,58.9136306437867,59.9143589071956,61.2756599892068,53.5835495793903,53.4867953221621,52.8127218665026
"SDHD",34.449712271639,35.4293569325862,36.2576282602777,30.7140876291875,31.4429115001264,29.2376059673861,34.5463854853232,34.068949182523,34.9374921024951,31.8255288779435,33.0147604549195,32.0024109323509
"SDK1",17.1566907995134,16.5771434502259,16.8199450065189,8.29163582384911,6.98731366669475,7.41008195316672,10.525594049492,10.4978150222009,10.6725059452252,5.35713465391763,5.71270691277809,5.6980613272082
"SDK2",20.2608353451466,17.9490449771411,18.8223194120569,27.152187733027,27.8933561574454,28.9959728602176,33.3255485579527,31.7344279078585,31.0977259416274,29.2506873928031,29.0501058151366,29.6270042921081
"SDPR",9.0607462413078,9.43182299754231,9.79698306709552,8.81716203803672,8.58042118270115,8.47326762470803,8.34788493580399,7.95243376143773,8.01532936241947,10.1651324982082,11.0469695190315,10.3614363264579
"SDR16C5",6.25023699053177,7.21391552902933,6.64202241836984,9.38648210340665,9.82416301537282,9.26260244145839,4.83385432053472,4.74434968722137,4.65735895557707,6.87031164044562,6.54168015564179,6.79103984265734
"SDR39U1",9.0607462413078,8.41432936508017,8.32206338301633,7.59093420493228,7.86771518869829,8.39272325565187,9.00779678843672,7.93737233385925,8.35112640310371,9.39634096473024,8.12754201155495,8.83126640482908
"SDR42E1",11.9866122150634,11.9927058477841,12.0630848333629,11.6783603152804,10.620716773376,10.1808082486986,11.8454177547574,11.8834663594211,13.0522849726831,11.1901878761787,9.69538271001456,10.7257624982743
"SDR9C7",4.70865169253149,5.29325339134799,4.46382977234562,2.20429050950918,2.43158515600977,1.86862936210291,3.38204824474272,3.14783836390243,3.08057285149455,1.87926819294605,1.63992532827384,1.93821523406315
"SDSL",1.5101243735513,1.73774193409264,1.70934400472753,0.890474974040133,0.894376149336928,0.72489932150544,1.51779726105527,1.73206417152526,1.27018880606647,0.671167211766446,1.0452271323064,1.09297851544914
"SEC11A",47.2333345727435,48.6453416418697,48.4086222138837,45.005481065012,45.8787015355177,44.4282739713778,43.1912307548119,44.0546756670556,45.9311952170704,41.917443134868,42.0794026540595,41.8392175713932
"SEC11C",13.5806323871454,14.24491085447,15.1399040418724,14.0724241799129,15.7633796320634,13.0320789132867,10.6245808273869,9.97066505695412,10.2053100625341,11.3488273989599,11.8218792895345,11.0172234357274
"SEC13",83.5602153365053,85.7667104576514,85.4672002363767,81.5295529510515,79.7112743096537,81.2048328824205,76.0548410159217,75.2619536096673,75.7879320952996,73.6453476911,73.0397511592733,74.6722921754855
"SEC14L1",92.3273262829559,91.5401293834197,92.3924853755299,84.3907512282952,83.5822460810026,87.1812250663875,80.5422416138243,78.0784405668431,76.3719269486635,80.1861772457694,79.5453890000079,79.0004870966641
"SEC14L1P1",1.96106429065342,1.89779711223276,1.99260672551095,1.48899094019825,1.50925975200607,1.75586724542429,1.74876640947673,1.7772484542607,1.94178288743495,1.69622258973702,2.05441194970569,1.64675429661004
"SEC14L2",31.9328383157202,28.7184719634258,30.1528282433937,19.5174596769124,19.2849857200775,19.8300236616266,44.2470897190243,42.2623657852164,42.427226096887,18.8048849696744,18.3094959728156,19.8776359343017
"SEC14L4",5.21202648371525,4.88168293327341,3.95591041094086,6.21872686788683,5.70164795202292,6.37911402924787,2.88711435526818,4.06658544618975,4.26316242955644,5.25951033220615,5.35228376370692,6.42671367084096
"SEC16A",264.471017892988,249.766105487645,251.420083895353,269.536556076672,267.586164179742,274.591862986261,230.0782674204,221.131879707251,225.772410310482,250.894506798511,255.774287738358,252.361452693771
"SEC22A",10.4135659926142,10.666534371766,11.0960845106884,8.64198663330752,8.10528385336591,7.92556591512614,9.73369982633272,9.17240939529465,9.30011803982004,8.1394278226949,8.23566895627631,7.79658007687055
"SEC22B",32.8766660491898,32.2511183952326,34.5775872956312,27.9112811535202,29.1231233627837,28.9315373649727,30.0754826837365,29.9571794535978,30.3677323749226,26.4805972642398,26.6893341887204,25.2842363240568
"SEC22C",44.5172080953144,48.6796391800426,46.2401972478865,51.5599607919631,52.6424211648782,51.1617832244728,51.2916487458787,49.4617281677301,50.7345528859884,52.5584942014197,53.775133841419,51.4720015542183
"SEC23A",80.6658102871986,83.2744226837554,87.4402716018336,81.7193263061748,82.1847833476636,76.7910014581429,76.5497749053963,73.8461794172901,74.3863444472262,66.9702846940774,66.966621097424,65.8118796769111
"SEC23B",68.5323804247066,67.5089876369544,70.5812558752066,65.2674362120235,65.4152305475962,64.8221082163975,63.5000180195841,63.1073815538335,60.4872669371655,59.868115289567,57.5235345917592,56.4414105377938
"SEC23IP",60.9712715821338,61.4383233803544,63.0015361742434,56.6984393306865,56.5133929362271,57.5408972537207,63.7144893716897,59.3570860867918,62.3122508539277,58.9040751126661,58.5507405666121,56.1499496003406
"SEC24A",41.7381597689873,43.3749532759703,42.0010241161622,40.3925287404762,42.6086387395046,39.2251077303499,40.9475304558607,36.4787775950799,38.3538619946738,32.7651629744165,32.7624642505696,33.182827729036
"SEC24B",62.7121094016443,64.2392889978064,64.6913448189169,56.2605008188635,59.5039631855725,57.7342037394555,69.9011629901215,66.3004042004713,70.6487773856973,63.0531087854041,60.0825389501646,62.7661128805261
"SEC24C",113.531989361572,114.347992268386,111.332016947911,111.411557407775,113.432050065123,117.691432064861,107.38415621966,104.285324553399,104.067882869446,107.081677877283,105.567940362947,105.538005451769
"SEC24D",53.8401287070304,51.8121476664991,55.6660084739555,56.0561295133461,57.547515358898,55.5595057749391,37.746957970592,37.5632003807305,36.0908819378888,37.585363858921,38.4571500058942,36.4909093691287
"SEC31A",159.758574351948,160.192368292803,161.694175167198,143.935790885831,139.215237495226,137.972504193202,147.737766008152,141.170760693098,144.611725564235,128.205140487605,123.931499808123,120.067333183807
"SEC31B",1.99252521510241,1.634849319574,1.54329344426829,1.41600118822775,1.69092990734013,1.99750035259277,1.451806075792,1.58144989574046,1.43078739074154,1.83045603209031,1.31554449410978,1.90906914031784
"SEC61A1",275.943768342051,267.452202672127,275.468112121862,335.46090005643,332.63805441667,332.632135328129,258.866921991503,252.806061904796,250.431592993773,307.260349546679,311.585812372029,305.713377294562
"SEC61A2",6.57533320983795,7.04242783816493,7.31599234023384,7.86829526242019,7.33667935002949,7.84502154606998,7.24253258264417,6.82282669305168,6.96413862636446,7.28521500771942,8.88443062460442,7.7820070299979
"SEC61B",39.58832993164,40.9055305275229,42.0596301963243,47.3995449296444,46.2699911008526,45.0243023023934,35.8002180053254,37.6987532289368,37.1420726739438,42.0272704967934,42.2235719136879,41.1251382746331
"SEC61G",22.7881962758818,25.5973959896936,24.1164019866987,26.5828676676571,26.4958934241065,23.744479997756,21.7440955442483,18.93221446615,21.3596117617845,22.5146091947108,25.0133665455394,23.7394933555554
